alpha;beta;Xa;Ya;Xb;Yb
110.0;5.0;0;1;1;0
110.0;5.0;1;0;1;0
110.0;5.0;0;1;1;0
110.0;5.0;0;1;1;0
110.0;5.0;0;1;1;0
110.0;5.0;1;0;0;1
110.0;10.0;1;0;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;1;0;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;0;1
110.0;10.0;0;1;1;0
110.0;10.0;1;0;1;0
110.0;10.0;1;0;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;1;0;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;1;0;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;0;1
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;1;0;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;1;0;1;0
110.0;10.0;0;1;0;1
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;0;1;1;0
110.0;10.0;1;0;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;1;0;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;0;1
110.0;15.0;1;0;0;1
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;0;1
110.0;15.0;0;1;1;0
110.0;15.0;0;1;0;1
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;0;1
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;0;1
110.0;15.0;0;1;1;0
110.0;15.0;0;1;0;1
110.0;15.0;1;0;1;0
110.0;15.0;0;1;1;0
110.0;15.0;1;0;1;0
110.0;15.0;1;0;1;0
110.0;15.0;0;1;1;0
110.0;15.0;1;0;1;0
110.0;15.0;0;1;1;0
110.0;15.0;1;0;1;0
110.0;15.0;0;1;0;1
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;1;0;0;1
110.0;15.0;0;1;0;1
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;1;0;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;1;0;1;0
110.0;15.0;1;0;0;1
110.0;15.0;1;0;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;15.0;0;1;1;0
110.0;20.0;0;1;0;1
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;1;0;1;0
110.0;20.0;1;0;1;0
110.0;20.0;1;0;1;0
110.0;20.0;0;1;1;0
110.0;20.0;1;0;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;0;1
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;1;0;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;0;1
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;1;0;1;0
110.0;20.0;0;1;1;0
110.0;20.0;1;0;1;0
110.0;20.0;1;0;1;0
110.0;20.0;0;1;1;0
110.0;20.0;1;0;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;0;1
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;1;0;1;0
110.0;20.0;0;1;0;1
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;0;1
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;20.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;1;0;1;0
110.0;25.0;1;0;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;1;0;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;1;0;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;1;0;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;0;1;1;0
110.0;25.0;1;0;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;1;0;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;1;0;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;1;0;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;1;0;1;0
110.0;25.0;0;1;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;25.0;0;1;0;1
110.0;25.0;0;1;1;0
110.0;25.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;1;0;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;1;0;1;0
110.0;30.0;0;1;1;0
110.0;30.0;1;0;0;1
110.0;30.0;0;1;1;0
110.0;30.0;1;0;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;0;1
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;0;1
110.0;30.0;1;0;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;30.0;1;0;1;0
110.0;30.0;0;1;1;0
110.0;30.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;1;0;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;1;0;0;1
110.0;35.0;0;1;0;1
110.0;35.0;1;0;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;1;0;1;0
110.0;35.0;1;0;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;1;0;1;0
110.0;35.0;1;0;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;1;0
110.0;35.0;0;1;0;1
110.0;35.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;1;0;1;0
110.0;40.0;0;1;1;0
110.0;40.0;1;0;1;0
110.0;40.0;1;0;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;1;0;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;1;0;0;1
110.0;40.0;1;0;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;1;0;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;40.0;0;1;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;40.0;1;0;1;0
110.0;40.0;0;1;1;0
110.0;40.0;1;0;1;0
110.0;40.0;0;1;0;1
110.0;40.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;1;0;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;0;1
110.0;45.0;1;0;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;1;0;0;1
110.0;45.0;1;0;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;1;0;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;1;0;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;1;0
110.0;45.0;1;0;1;0
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;0;1
110.0;45.0;1;0;0;1
110.0;45.0;1;0;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;45.0;0;1;0;1
110.0;45.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;1;0;0;1
110.0;50.0;1;0;1;0
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;1;0;1;0
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;1;0;1;0
110.0;50.0;0;1;1;0
110.0;50.0;0;1;1;0
110.0;50.0;1;0;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;1;0;0;1
110.0;50.0;0;1;1;0
110.0;50.0;1;0;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;1;0
110.0;50.0;0;1;1;0
110.0;50.0;1;0;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;1;0;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;1;0;1;0
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;1;0
110.0;50.0;0;1;1;0
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;50.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;1;0;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;1;0;1;0
110.0;55.0;0;1;0;1
110.0;55.0;1;0;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;1;0
110.0;55.0;0;1;1;0
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;1;0
110.0;55.0;1;0;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;1;0
110.0;55.0;0;1;1;0
110.0;55.0;1;0;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;1;0;0;1
110.0;55.0;1;0;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;1;0;1;0
110.0;55.0;0;1;0;1
110.0;55.0;1;0;0;1
110.0;55.0;0;1;1;0
110.0;55.0;0;1;0;1
110.0;55.0;0;1;0;1
110.0;55.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;1;0;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;1;0
110.0;60.0;1;0;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;1;0
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;1;0;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;1;0;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;1;0
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;60.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;1;0;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;0;1;0;1
110.0;65.0;1;0;0;1
110.0;65.0;1;0;0;1
110.0;65.0;0;1;1;0
