angle;X;Y
-2.510159215270850837e+02;1;0
5.335794687018164950e+02;1;1
3.971547361138445922e+02;0;1
5.136979180322360605e+01;0;1
-1.075750673589058408e+02;0;1
3.737335080703946915e+02;1;0
-3.168989053360722892e+02;0;1
-1.893431383390009444e+02;1;0
3.074273580607914482e+02;1;0
-5.954864068081204209e+01;1;0
2.771027242585130352e+02;1;0
1.290652451699129522e+01;1;0
2.071720026998326603e+02;0;1
3.047953995820226325e+01;0;1
3.586679095697285220e+02;0;1
4.804552862206193140e+02;0;1
-9.920214134673500439e+00;0;1
-1.064951166553129269e+00;0;1
2.827594176279673022e+00;0;1
-1.989910247477913572e+02;1;0
-1.533096120629789425e+02;0;1
1.375608443281049276e+01;1;0
2.114237070409019736e+02;0;1
2.694453926739263849e+01;0;1
3.045619348801434398e+02;1;0
-2.128741692202909519e+02;1;0
3.368956885147376283e+02;0;1
-1.156490160833694034e+02;1;0
5.143486637889623125e+02;1;0
-2.343951068651514049e+02;1;0
3.011240222316911286e+02;1;0
2.842151165764362872e+02;1;0
-1.676800444242871890e+01;1;0
3.535947601276333785e+02;0;1
-9.762985994579396731e+01;1;1
7.641716283962932721e+01;0;1
-3.291400554488972716e+02;0;1
1.163790186894061662e+02;1;0
-2.562512513761031414e+02;1;0
1.249017415487205227e+02;1;0
7.816000671979045933e+01;0;1
5.000682307313931005e+02;0;1
4.331120693837594899e+02;1;1
-9.085874747662788309e+01;0;1
3.632689846987450437e+02;1;0
5.285815203708093577e+02;0;1
-3.208146528519476988e+02;1;1
3.626993325090312226e+01;0;1
5.166939928395461124e+01;0;1
4.234965120918472508e+02;0;1
2.410533496067059218e+02;0;1
4.554986616957362457e+02;1;1
1.085614509923532580e+02;0;1
9.446732457920367310e+00;0;1
3.243062263450598266e+02;1;0
9.907701190865267904e+01;1;0
2.143773538606608042e+02;0;1
-3.844988017253567136e+01;1;0
-3.077332993345151522e+02;0;1
3.450891707079369297e+01;0;1
-2.673112763760165080e+02;1;1
4.292054772751762357e+02;1;1
-2.802004158881057947e+02;1;1
4.465157702209789647e+01;1;1
-2.379946251274317603e+02;1;1
4.397757537170971318e+02;1;0
-6.071642442920177984e+01;1;0
-1.462511274114760909e+02;0;1
-2.144885261092263136e+02;1;0
1.634822115419294732e+02;1;0
-3.843409588081905781e+01;1;0
2.489573779135602081e+02;1;0
-8.743392528647838446e+01;1;0
-2.118869993558627129e+01;1;0
-3.285726932029220961e+02;1;1
3.733385629545155666e+02;1;0
-2.792297816924351537e+02;1;0
-6.819779892580029923e+01;1;0
3.714070078636700600e+01;0;1
3.224243386163769856e+02;1;0
-1.055133694533675026e+02;0;1
-3.413418483826481520e+01;1;0
4.849116902444636139e+02;1;0
1.288536865601337809e+02;1;0
8.994011016000102643e+01;0;1
2.437764566630616798e+02;0;1
2.283990935687143065e+02;1;1
1.267025705114457992e+02;1;0
-1.351146878833682763e+02;0;1
3.463891734600333621e+02;1;0
4.861203626814567542e+02;1;0
-2.749349449639339014e+02;1;0
2.525644942627528735e+02;0;1
-3.305542128023159876e+02;0;1
-1.658460758462726972e+02;1;0
1.880532805239028846e+02;0;1
5.967799890546013586e+01;0;1
2.066021163590339143e+02;1;0
1.367219087880055781e+02;1;0
-1.977666506160232984e+00;0;1
-1.685539763912627791e+02;1;0
1.050364589264857642e+02;1;0
2.543968817581232429e+02;1;0
-1.398795972264833267e+02;0;1
1.858011446473843762e+02;1;0
5.877659578652557570e+01;0;1
4.602871266257547518e+02;1;0
7.012115155208464046e+01;1;0
-3.141972681574008561e+02;0;1
3.948391751657934492e+02;0;1
1.097081096649987018e+02;1;1
3.356907047550736252e+02;0;1
1.053994732871515083e+01;1;0
-2.544026927527372095e+01;1;0
-1.906888397513567384e+02;1;0
4.228724134687786318e+02;0;1
9.329254142171376429e+01;1;0
-1.649513535627110628e+01;0;1
-3.462755715561436318e+02;0;1
5.107726671798425286e+02;1;0
-1.675926642970317175e+02;1;0
-2.400312067032033383e+02;1;0
2.040338064925888091e+02;1;0
5.672366279686541191e+01;0;1
1.808280338253653383e+02;1;1
3.348275443756380128e+02;1;0
5.110796885359931707e+02;1;0
-3.057041459817649525e+02;0;1
1.997663067218694550e+02;0;1
-2.032684159980271943e+01;0;1
-3.597163845762469805e+02;0;1
1.252964300057877978e+02;1;0
-8.285205747528738129e+01;0;1
4.220048575127459571e+02;1;1
-3.455854482029823203e+02;0;1
-1.271272056724666584e+02;0;1
1.206786940002429560e+02;1;1
-3.032415903984470447e+02;0;1
-6.801617021197567681e+01;1;0
1.321985623526526012e+02;1;0
3.093985712782867949e+02;1;1
-6.204004899920788318e+01;0;1
-1.086977685418959254e+02;1;0
5.148881681589609798e+02;1;0
-1.678668669465826042e+02;1;0
-1.760872960495524353e+02;1;1
9.706591358487187904e+01;1;0
-2.549086513959558431e+02;1;0
3.802070712613863179e+02;0;1
-2.690132260746091220e+02;1;0
3.590664625480912946e+02;1;0
-2.345883788863321797e+02;1;0
-2.729553248444972269e+02;1;1
4.664518030695346624e+02;1;0
2.242865748922145599e+02;0;1
2.470522423332471647e+02;0;1
4.150841200358785272e+02;0;1
-4.767560738640983686e+01;1;0
1.350491621695873903e+02;1;0
3.938732356003148993e+02;1;1
3.247134679745109054e+01;1;1
-2.066517982313690140e+02;1;0
2.190960508917237632e+02;0;1
-1.928265046311057063e+02;1;0
3.028721738007042177e+02;1;0
2.708863545512344899e+02;1;0
-3.837257411187619027e+01;1;0
4.596922456100411978e+02;0;1
4.361560779985568104e+01;1;0
-3.541453723757293233e+02;0;1
-2.155427431798437681e+02;1;1
1.216752750566214587e+02;1;0
-5.545085348362221112e+00;1;0
1.507694157687967618e+02;1;0
-2.051757713257309774e+02;1;0
1.277697550914702163e+02;1;1
1.819493983890146467e+02;1;0
-3.572877020742129162e+01;1;0
3.128518423688636858e+02;1;0
-2.739765454972937846e+02;0;1
3.498266312008774435e+02;1;0
-4.433295364269943661e+01;1;0
8.552598636049384595e+01;0;1
2.972213844728247523e+02;0;1
2.302670753148495351e+02;0;1
3.536321275560552522e+02;1;1
9.412647209592626041e+01;0;1
3.793538503644992943e+02;0;1
5.340629292355231428e+02;1;0
3.717403519075041913e+02;0;1
6.139701522663337840e+01;0;1
2.282861399721546292e+01;1;0
-2.557173568028955799e+02;1;0
1.204686829337735219e+02;1;0
1.280484862044520753e+02;1;1
-3.313835610145193868e+02;1;1
-7.420000690638211438e+01;1;0
2.419854521984944427e+02;1;0
3.824083610614062536e+02;1;0
1.787909810953095473e+02;0;1
2.235659077098717376e+02;0;1
-1.572078764914512021e+02;1;0
-1.594350848607874980e+02;1;0
1.504695201726565017e+02;1;0
3.626981168290210462e+02;0;1
-6.853052599394972333e+01;1;0
-2.047782777063016226e+02;1;0
-2.289086040484224327e+01;1;0
5.266208626650939095e+01;1;1
-3.482981310974859639e+02;1;1
9.058734546811304256e+01;0;1
3.740401376857989248e+02;0;1
2.338836628814490837e+02;0;1
2.337415212767251091e+02;1;1
-2.065883896401382458e+01;1;0
-5.863696460231828667e+01;1;0
2.225731101748932588e+02;0;1
1.674948433676390778e+02;1;0
5.837214766696852308e+01;0;1
-2.126624953241931735e+02;1;0
3.999391901948811778e+02;0;1
4.448235724334873566e+02;1;0
-1.858661786715251196e+01;1;0
-3.488299118261733156e+02;0;1
3.534368379195807393e+02;1;1
-1.003297802964810046e+02;1;0
2.995393457728735598e+02;1;0
5.177933160109776054e+02;1;0
2.372260134595397858e+02;0;1
-1.031949166962890416e+02;1;1
2.659517295242018236e+02;1;0
2.170485476575470898e+02;0;1
-3.294515807850706324e+02;0;1
-1.999960943541115341e+02;1;0
1.867118776741889690e+02;1;0
2.179898777555195295e+02;0;1
5.105585138538699539e+02;1;0
2.171349714421308192e+02;0;1
9.623801432567331915e+01;1;0
5.335259034062802357e+02;1;0
-1.290183192811300898e+02;0;1
-2.112971570698911989e+02;1;0
1.052238401202734224e+02;1;0
7.999472143523485101e+01;1;1
-9.067951845662922494e+01;0;1
5.002818930249440541e+02;1;0
-2.083513307440690028e+02;1;0
4.246294694943377976e+02;0;1
4.967521330895091296e+02;0;1
-1.690547380588472492e+02;1;1
-1.750716193231056650e+01;1;0
4.456203798460135204e+02;1;0
4.670310129257561016e+02;1;0
1.807996372620691830e+02;1;0
-7.596425449453498402e+01;0;1
6.400376736170021452e+00;1;0
1.397355142880368817e+02;1;0
2.298790764706450318e+02;0;1
5.397097906654405506e+02;1;0
-1.622703003961035222e+02;1;1
-2.956902454806639184e+02;0;1
-3.196466771268884486e+02;0;1
2.368511395014786274e+02;1;0
-4.941736537771319604e+01;1;1
-1.700254824461199519e+02;0;1
-3.383658284632621758e+02;0;1
-5.475256714859364138e+01;1;1
4.112516272042968239e+02;1;1
-1.243087042390016848e+02;0;1
-1.486000247081102259e+02;1;1
-2.661432694504970868e+02;1;0
-5.509385137667908339e+01;1;0
-1.333973051700768053e+02;0;1
3.410587864891540448e+02;0;1
4.707016984148867778e+02;1;0
-8.171394033341411500e+01;0;1
2.669966175734044214e+02;1;0
-1.158190262214334894e+02;1;0
-2.595179945206223238e+02;0;1
4.969117638889997579e+02;1;0
3.629530507466886320e+02;1;1
-1.893475140951239837e+02;1;1
-7.819029760306648313e+00;1;0
4.300420841535764538e+01;0;1
-1.012588134136617839e+02;0;1
4.773304418445003705e+01;0;1
-8.184962235099717986e+01;1;0
-1.511107538798738688e+02;0;1
-1.319512390522235421e+02;1;1
-2.119984177000557679e+02;1;0
-6.932127200444604398e+01;1;0
-1.378006119455642988e+02;0;1
-2.309887112641741282e+02;1;1
4.672197282159124825e+02;1;0
2.997575120095863213e+02;1;0
-2.771144081621361011e+02;1;0
-6.949642047506671361e+00;1;0
8.076634677502703141e-01;0;1
-1.079859843285568815e+02;0;1
-1.972863009472275166e+02;1;0
-5.395102626092693754e+00;0;1
5.250631503699075893e+02;1;0
8.121661463870303521e+01;0;1
5.065252143523584323e+02;1;0
-2.389244793210680768e+02;1;0
5.205802788064996633e+01;0;1
2.276821338450025962e+02;1;1
3.331180571107107653e+02;1;0
1.764589462340592263e+02;0;1
1.010407203258129556e+02;1;0
7.426345133170892154e+01;0;1
-3.247883965994639084e+02;0;1
-6.042621028878690481e+01;1;1
-2.581765092740647560e+02;1;0
-2.474243153294341369e+01;1;0
-5.319295966966632250e+01;1;0
4.006056249585414264e+01;0;1
4.589983068400749175e+02;1;0
2.765228663585809272e+02;1;0
-1.962771758980255186e+02;1;0
3.150449959915732734e+02;1;0
5.373747732122419620e+02;1;0
-2.071442537468065836e+02;1;0
5.148781354360471596e+02;1;1
-2.669181966429215436e+02;1;0
-7.574288754465851525e+01;0;1
5.296400372305754445e+02;1;0
2.847188207201342038e+02;1;0
-2.389855390870658312e+02;1;0
-5.136267568836410646e+01;1;0
1.906978165667681253e+02;0;1
2.075078846364316121e+01;0;1
2.965473786165413799e+02;1;0
9.747041051427787295e+01;1;0
3.027823875582329833e+02;1;0
-1.978725765461891513e+02;1;1
9.011562259046723966e+01;1;0
7.184066508235459025e+01;0;1
2.850179392989666667e+02;1;0
5.040575645411298638e+02;1;0
1.200689002593662451e+02;1;0
1.123334197855832599e+02;0;1
4.473474534502856841e+02;1;1
3.567865564369083842e+01;0;1
-1.552031463946188978e+02;0;1
5.340091350960035470e+02;1;0
4.094586478579058735e+02;0;1
-2.548172073227320311e+02;1;0
4.912477895778301331e+02;1;0
4.457256729655907748e+02;0;1
-1.895443648331809356e+02;1;0
-2.451032297889068445e+02;1;1
4.835727546700908874e+02;1;0
-3.866736960322421623e+01;1;0
-2.952860472944788626e+02;0;1
2.227393742231493547e+02;1;1
-1.347190202677953152e+01;1;0
5.322087445150998519e+02;1;0
3.342263229596600240e+02;1;0
5.241691389061975315e+01;0;1
2.362301599338642291e+02;0;1
3.069396290997871688e+02;1;0
-7.768025691958257539e+00;1;0
5.360376991087040324e+02;0;1
-3.835161145273613670e+01;1;0
1.761837844667807360e+02;1;1
-9.790446706444795666e+01;1;0
-8.102374431189957704e+01;1;0
-1.381707814768727189e+02;0;1
9.398288856572179384e+00;0;1
-2.306268007623062317e+02;1;0
-1.257612658307079698e+02;0;1
3.025359194760066828e+01;0;1
-1.562704946221139153e+02;0;1
-2.194715306271383213e+02;1;0
-3.517364037977719136e+02;1;0
1.542353769901853582e+02;1;1
3.105051718748325129e+02;1;0
-1.643171969207803897e+02;0;1
-9.052754601952554481e+01;1;0
1.487587986974280057e+02;1;1
-2.043487384883677862e+02;1;0
3.812512446298017039e+02;0;1
-1.834889764939439658e+02;1;0
-4.847670307540741419e+01;1;1
2.388971801614298727e+02;0;1
-1.961996026163292584e+02;1;0
5.320699769478462571e+00;1;0
4.680848822889587950e+02;1;0
1.707121795187026407e+02;1;0
-1.835957711258600966e+01;1;0
3.192921450165705437e+02;1;0
-6.437351805580995290e+01;1;0
3.885534316080414214e+02;1;1
-3.211928806420136766e+02;0;1
1.257248260057423117e+01;0;1
5.039900246434514486e+01;0;1
-6.550142247502985526e+01;1;0
1.879033277592429840e+02;1;0
-6.250468117345135965e+01;0;1
-3.565070273957196605e+02;1;0
5.573483896778326141e+01;1;1
-9.424907135856486207e+01;0;1
-2.264457622726713169e+02;1;0
-1.347602672398258505e+02;0;1
3.156309925513420467e+02;1;1
4.649305705867979555e+02;0;1
4.825599770007516298e+01;0;1
3.621219661414008328e+02;0;1
8.235662117248243419e+01;1;0
8.146617552042671662e+01;0;1
-1.204036009837372774e+02;0;1
-6.312874917812956710e+01;1;0
1.655102367450867007e+02;1;0
5.424494749214581191e+01;0;1
3.894976343150594289e+02;0;1
5.077485386746317175e+01;0;1
-2.082056432937793318e+02;1;0
-3.092202013417609692e+02;1;1
-2.738998795084874587e+02;1;0
-3.339064994071981118e+02;0;1
4.374038514764338288e+02;0;1
1.522179709915285741e+02;1;0
-3.227822918194117960e+02;1;1
5.283853159750749455e+02;1;0
8.482903238938999380e+01;1;1
5.024921271715560351e+02;1;0
1.966097757028909854e+01;0;1
4.864177919301178576e+01;1;1
8.281787076868084796e+01;0;1
-1.227493041018788063e+02;1;1
-2.258572668570167821e+02;1;0
-8.101202812029518441e+01;0;1
-9.717326326688638005e+01;1;0
3.377260876311366360e+02;0;1
-2.678631404839753714e+02;1;0
-2.734178737709886491e+02;1;0
2.717767322011271176e+02;1;0
4.673301915636529884e+02;1;0
-2.828535788643577575e+02;0;1
2.773415432377314573e+02;1;0
1.963259204435593119e+02;0;1
-2.484974756294420217e+02;0;1
1.544868329700513243e+02;1;1
1.983078530178446499e+02;0;1
-2.426199723425673938e+02;1;0
-2.450818118126927629e+02;1;0
3.107808221110754232e+01;0;1
2.605250874084448043e+01;0;1
-2.503496896656017157e+02;1;0
4.711029423870006099e+02;1;0
-1.626064550770174151e+02;0;1
3.994059154347314120e+02;1;1
-3.065685258876200692e+02;0;1
1.495584434548469233e+02;1;0
1.399895662594038015e+02;1;0
1.444702943240209834e+02;1;0
1.631030571020229161e+02;1;0
1.490866364424386461e+02;1;0
-3.106940484208120097e+02;1;1
2.096224931549356825e+02;1;0
-1.538579194094140803e+02;0;1
7.853265443353714659e+01;1;1
4.721711701386577715e+02;1;0
-4.888155397077872522e+01;1;1
1.565090263629597871e+02;1;0
2.650516372270995475e+02;0;1
3.643571203641134844e+02;1;0
-1.993040488161686312e+02;1;0
-2.900023078258130909e+02;1;0
-3.415280069521495534e+02;1;0
-3.188730589137972515e+02;1;1
-3.562145816460526930e+02;0;1
3.223506078986226271e+02;1;1
7.496495772313917882e+01;1;0
-3.062669614693302265e+02;0;1
-1.145593454321834628e+02;0;1
-5.117298630103931600e+01;1;1
-1.848806513375097325e+02;1;1
2.903953747196902668e+02;1;0
-1.681617602270344491e+02;1;0
-2.696153494607128778e+02;1;1
-2.184226097724453268e+02;1;0
2.387008418071964400e+02;0;1
4.095345947620646712e+02;0;1
-1.141508837579783346e+02;0;1
-1.508960185868264148e+02;1;1
6.602521062160020904e+01;0;1
3.798406750614061878e+01;0;1
3.361881617868001513e+02;1;1
-4.490591030788831972e+01;1;0
6.932407934849862841e+01;1;1
-3.172701525022371243e+02;0;1
2.006298488432635168e+02;0;1
4.373731198693233750e+02;0;1
-1.546654375835013582e+02;1;0
3.788916283101916633e+02;0;1
-3.284294143798207983e+02;0;1
3.042247640135356050e+02;1;0
-1.569293402043827257e+02;1;0
-2.330601384160541159e+02;0;1
3.896418169860385206e+02;0;1
-5.845115638390339541e+01;1;0
-1.190662903015345933e+02;0;1
7.994160419332186507e+01;0;1
-1.450137719079489784e+02;0;1
3.854867661728549706e+02;0;1
3.367111301276903532e+02;0;1
5.778899945754574929e+01;0;1
-3.612629164915040292e+01;1;0
4.421179513742397376e+02;1;1
1.469730017882350523e+02;1;0
-2.320888369171040608e+02;1;0
3.609819261497824527e+01;1;0
4.756709524312364579e+02;1;0
3.200139861560264194e+02;1;0
5.532739983519410032e+01;1;1
-3.125039525288656819e+02;0;1
2.200037191434472561e+02;1;1
-2.680532347206208215e+02;0;1
-1.567772273273896815e+02;0;1
3.410237681502997589e+02;1;1
4.280845991858433877e+02;0;1
5.034259473011819637e+02;1;0
2.726764373089824289e+01;0;1
1.415451660303717176e+02;1;0
1.833087182708032969e+02;1;0
-2.579277675012504574e+02;1;0
1.429230853893502058e+02;1;0
2.785322501207149912e+02;1;0
4.237681163510890201e+02;0;1
3.434935041837669019e+02;1;0
2.871451502063150087e+02;1;1
5.880855087198847286e+01;0;1
1.968602280841392727e+01;1;0
3.674913854181856436e+02;0;1
1.289264141000182633e+02;1;0
4.851293700847746777e+02;1;0
-2.880640303531565678e+02;0;1
1.017023514557607022e+01;0;1
5.283640429968227181e+01;0;1
4.371101432668380085e+02;0;1
4.875611507258905704e+02;1;0
4.797118954301382701e+02;1;0
3.665806330824626116e+02;1;1
-2.867940556083335082e+02;0;1
-1.864428060789645940e+02;1;1
4.377259104646175842e+02;1;0
-2.240700469522974174e+02;1;0
-2.062607553002126792e+01;1;0
-1.581639923591646379e+02;0;1
2.679864645550259183e+02;1;0
-1.182324188752902216e+02;0;1
5.078799174628617266e+02;1;1
3.391297654664830930e+01;0;1
2.168183542219171329e+02;0;1
1.485418311469175912e+01;1;0
2.126633828241556898e+02;0;1
-2.446912678709086038e+02;1;0
1.522782724627649600e+02;1;0
1.249621412231657160e+02;1;0
4.788120531820440533e+02;1;0
-1.423088746110164493e+01;0;1
4.180366210506206244e+02;0;1
1.343190915600262088e+02;0;1
2.939447795226360540e+02;0;1
1.125841616356273533e+02;1;1
2.406883628565640265e+02;1;1
3.689021530087051133e+02;0;1
3.924400077939797029e+02;0;1
2.843248493111260586e+02;1;0
6.335546495802446998e+00;0;1
2.789295585214622264e+01;0;1
9.906629243834244392e+01;0;1
-2.243691260589542935e+00;0;1
4.277164922875488742e+02;1;1
4.350909452716188071e+02;0;1
9.141357291531166140e+01;1;0
5.180915815878743160e+02;1;0
4.975415570871498403e+02;1;0
-3.416418564897618353e+02;0;1
-3.505703025046047969e+02;1;0
1.035754780569181150e+02;1;0
1.658732015849293759e+02;1;0
-3.326663492657489769e+02;0;1
3.229771865785746172e+02;1;0
-3.045135588216967903e+02;0;1
6.321015530387665393e+01;0;1
-2.413201480589171979e+02;1;0
-2.825646672315538694e+02;1;1
4.912736838999009024e+02;1;0
-3.481200506932064513e+02;0;1
3.938704862679549024e+02;0;1
-1.402015582490797954e+02;0;1
2.023592746104379216e+02;0;1
-2.918691542587621370e+02;0;1
4.088515338563486239e+02;0;1
-7.831790856602145823e+01;0;1
1.866864985623400059e+02;1;0
-2.218121745431457157e+02;1;0
2.989828838315992243e+02;0;1
3.132694187346799026e+02;1;0
2.079622221850035260e+02;0;1
1.795915968918429826e+02;1;0
-2.264983454753615888e+02;1;0
1.977395085675150312e+02;0;1
-2.097344549153325772e+02;1;1
2.034054099225492394e+02;0;1
-9.813701884543945653e+01;0;1
3.413330295120415485e+02;1;0
4.597524641749716920e+02;1;0
2.204795219250956677e+02;0;1
-1.215588834599188601e+02;0;1
1.416214561614436320e+02;1;0
-2.827672409180482873e+02;0;1
2.943505234259866370e+02;1;0
-2.044517310278065736e+02;1;0
2.921676647969243277e+02;1;1
1.454767695925260682e+02;1;0
-3.475192165524206303e+02;1;1
5.186981464050336399e+02;0;1
2.614603956485802314e+02;0;1
2.373194618649126539e+02;1;1
2.453221625618934354e+02;1;1
3.172223090802519891e+02;1;0
4.267633094562303313e+02;1;0
1.855121857364687088e+01;1;1
-9.557751310228323405e+01;1;1
4.280351650105970975e+02;0;1
3.947610258550263325e+02;0;1
3.863761224604899098e+02;1;1
1.747551909256847296e+02;1;1
-2.417399358034376178e+01;1;0
4.638959238374903862e+02;1;0
4.055180006740662293e+02;0;1
2.474543090720549685e+02;0;1
3.005767440750452124e+02;1;0
4.565927259820089148e+02;1;0
4.348414142767834392e+02;0;1
5.039037711700275395e+02;1;0
2.402600262489748673e+02;0;1
1.920491794649131805e+02;0;1
2.048153002661397011e+02;0;1
1.931611872670073637e+01;0;1
4.079943366389989023e+01;0;1
1.183583999348732618e+02;1;0
-3.359470832921417127e+02;0;1
5.394050775779433025e+02;0;1
-2.873991599130588952e+02;0;1
-1.364483549157497464e+02;0;1
-7.546923699097727933e+01;1;1
4.699118875526042984e+02;1;0
2.518452470420938312e+02;1;1
-7.158369754329967805e+01;1;0
2.587991921731083877e+01;1;0
8.114185678672026825e+01;1;1
2.556117783385143980e+02;1;0
5.379334517512215825e+02;1;0
1.665150353458890606e+02;1;0
1.855316059072690962e+02;1;0
4.613937208004148971e+00;1;0
1.000733322443744413e+02;1;1
4.686291707725924880e+02;1;1
5.239345980949040040e+02;1;0
5.251994028181699150e+02;1;0
1.282804455473242058e+02;1;0
-2.913156746694003232e+02;0;1
9.076645453782577988e+01;1;0
1.427264893852531884e+02;1;1
-4.323436534856494973e+01;1;0
-3.527177687885562136e+02;0;1
1.073664442877457361e+02;1;1
-1.045399466834069528e+02;1;0
3.152443658771560422e+02;1;0
4.173846981611989122e+02;0;1
-6.302692310481347704e+01;1;0
1.002191835497319943e+02;1;0
-2.917379647593130585e+02;0;1
1.861177387396697327e+02;0;1
5.217043424330715879e+02;1;0
4.550983684797774913e+02;1;0
-2.052246671653325905e+02;1;1
6.288149293176318366e+01;1;0
4.320229628492757570e+02;1;0
3.894823888747720275e+02;0;1
-3.533610312633636568e+02;0;1
3.949001284941455197e+02;0;1
3.364044556061776348e+02;1;0
-3.158650660739155569e+02;0;1
3.213054931110297048e+02;1;0
5.845022595794010556e+01;0;1
3.709872409294662248e+02;1;0
5.098865127790394354e+02;1;0
2.941777224056123714e+02;1;0
3.749007933814494891e+02;0;1
3.495458138302128646e+02;1;0
1.068782807967672568e+02;1;1
5.248557373626177878e+02;1;0
-9.384486744742503106e+00;1;0
5.012610774894013588e+01;0;1
2.730069322089889283e+02;1;1
4.067104629802362865e+02;1;0
-2.185298896249881295e+01;0;1
1.289916647388125170e+00;1;0
4.564395672991952324e+02;0;1
9.556830140092144177e+01;0;1
5.191620077609327382e+02;1;0
-4.340761383883906888e+01;1;0
5.084674675080715360e+02;1;0
4.044020122735021232e+02;0;1
2.897980734512364052e+02;1;0
-3.564999252601228363e+02;0;1
4.285355780203576046e+02;0;1
-2.624395219700568305e+02;1;0
-1.651548712561480556e+02;0;1
5.341103858101955666e+02;0;1
4.793863716075969137e+02;1;0
-2.474543148277845717e+02;1;0
4.389406779769531113e+02;0;1
3.526577720683044390e+02;1;0
-2.732745995849146539e+02;0;1
1.705973370090700314e+02;0;1
-1.996032991302919584e+02;1;1
4.878594092988946329e+01;1;1
9.899907927955142384e+01;1;1
3.042754815076606292e+02;1;1
4.070492278306313665e+02;0;1
-2.104472397301890396e+01;1;0
3.577505484590478204e+02;1;1
1.541503299362467487e+02;0;1
5.356217394127467912e+01;0;1
-9.248561633235274826e+01;1;1
3.839016162737677291e+02;1;0
2.568546967243235599e+02;0;1
-3.882164546916743575e+01;1;0
1.100558688872004609e+02;1;0
8.988072259618607518e+01;0;1
-3.212702591875390112e+02;0;1
-2.802498362000963539e+02;0;1
4.063859084334935687e+02;0;1
3.174510350130043435e+02;1;0
-1.646583711519981534e+02;0;1
1.067670054172229612e+02;1;1
5.131431043146678803e+02;1;0
3.508580829448544591e+02;0;1
2.142087602163757936e+02;0;1
-1.987928954604835496e+02;1;0
-2.275973765378688540e+02;1;0
4.895640105448463260e+02;1;0
-4.095689678197322792e+01;1;0
3.746947370752303641e+02;0;1
9.047862063977082414e+01;0;1
1.927836322020046396e+02;1;0
-1.975035751093173246e+02;1;0
2.243662366746484054e+02;0;1
2.245901241676921245e+02;0;1
4.126353092935753466e+02;0;1
-3.035727714806416770e+02;0;1
4.675715806763647038e+02;1;0
-9.313133797187981600e+01;0;1
-1.721159064838371364e+02;0;1
1.354033698076882786e+02;0;1
4.164317262573991343e+02;1;0
-5.118696416065222365e+01;1;0
4.992027835441194838e+02;1;1
-5.924889541620356681e+01;1;0
-1.235469124609337683e+02;0;1
4.909339555760406597e+02;1;0
-1.527956324180872230e+02;0;1
-1.529417624189421190e+02;0;1
-1.089933934043521617e+02;0;1
2.176923714958007849e+02;0;1
5.064998589653543348e+01;0;1
-3.022243693360318844e+02;0;1
1.709225156195065836e+02;1;0
3.342911769690128949e+02;1;1
8.052772239767053009e+01;1;1
1.070869979110901227e+02;1;0
-3.228928871480819680e+02;1;0
5.310747150472392377e+02;1;0
1.123645291048444363e+02;1;1
2.939156654319139079e+02;1;0
1.155160878204482628e+02;1;1
4.181059331750261521e+01;0;1
-2.279872540954408464e+02;1;0
-2.995397548629222229e+02;0;1
1.042373477130274750e+02;1;0
5.387167732306601238e+02;1;0
4.801148638921639531e+02;0;1
2.739864530986125146e+02;1;1
3.836740621408055176e+02;1;0
-6.975565770694151979e+01;1;0
3.953559438838200180e+01;0;1
3.112983771356356328e+02;1;0
2.905291293081044159e+02;0;1
2.765515126415308487e+02;1;0
1.732071232255612472e+02;1;0
1.721526124848403327e+01;1;0
6.430845410291702535e+01;1;1
-1.440243658803883591e+02;0;1
3.139335100019519587e+02;1;0
-1.258250362021526314e+02;0;1
-8.735570131605112465e+01;1;0
-2.649026511722495343e+02;0;1
3.115723940270943331e+02;1;0
-1.067640725190197628e+02;1;1
-2.547936807121707261e+02;1;0
7.325501353754877698e+01;1;1
2.539904568943876484e+02;0;1
2.352491184640585971e+02;0;1
-2.930877755632824346e+02;0;1
-1.925109023893383267e+02;1;0
5.070488361709452647e+02;1;0
3.179376957697118087e+02;1;0
4.650752117909229355e+02;0;1
-5.589802154203778173e+01;1;1
-8.589830081939830109e+01;1;0
4.955879827279917436e+02;1;0
2.275023153253565340e+02;0;1
3.394342098811686128e+02;1;0
5.895787538765048197e+01;0;1
2.250783951459034711e+02;0;1
4.396565964775847988e+02;0;1
-1.948712490507675739e+02;0;1
-3.389052964180368122e+02;0;1
4.531286410665348399e+02;0;1
2.788337562469683917e+02;1;1
-1.697855586030833024e+02;0;1
-1.496909227028808402e+02;0;1
1.239055884308466204e+02;1;0
-2.877386341547725692e+02;0;1
4.707186511231175245e+02;1;0
-2.695686428396701331e+02;0;1
3.602624990160241509e+02;1;0
3.231888411589630437e+02;1;0
4.009034145816095247e+02;0;1
-3.537950746503150299e+02;1;0
1.574077495808252358e+01;1;1
5.316025612842761348e+02;1;1
3.401527649518100134e+02;1;0
4.246977812711767228e+02;0;1
3.419815697934791388e+02;1;0
2.541382469870114846e+02;0;1
3.747576135683898997e+02;1;0
1.384565352281746868e+02;1;0
4.541624033480367189e+02;0;1
1.171961051054310019e+02;1;0
3.918290593124896759e+02;0;1
5.114179211954565858e+02;1;0
3.690970902259714990e+02;0;1
1.412897369371805780e+02;1;0
-1.867580808610092049e+02;0;1
-2.604900922681031261e+01;1;0
-1.093220497302072971e+02;0;1
