alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
129.5,134,1,0,1,0
30.7,13,0,1,0,1
33.0,138,0,1,1,0
172.9,124,0,1,1,0
178.2,166,0,1,0,1
45.7,96,1,0,1,0
41.4,35,1,0,0,1
150.7,119,0,1,1,0
80.5,104,1,0,1,0
107.3,106,1,0,1,0
177.7,36,0,1,0,1
3.5,114,1,0,1,0
111.9,152,1,0,0,1
49.8,176,1,0,0,1
43.7,76,0,1,1,0
47.1,105,1,0,0,1
81.6,81,1,0,1,0
40.7,140,1,0,0,1
58.4,75,0,1,1,0
59.7,107,0,1,1,0
76.2,164,1,0,1,0
59.3,163,1,0,0,1
92.2,101,1,0,1,0
126.7,82,1,0,1,0
149.5,142,0,1,0,1
176.1,1,0,1,0,1
69.3,24,1,0,0,1
50.8,18,1,0,0,1
153.5,50,0,1,0,1
28.4,127,0,1,1,0
117.4,126,1,0,0,1
3.8,59,0,1,1,0
46.7,106,1,0,1,0
144.3,84,0,1,1,0
171.3,127,0,1,1,0
154.5,140,0,1,0,1
55.7,118,1,0,0,1
141.5,128,0,1,0,1
124.6,95,0,1,1,0
11.4,125,0,1,1,0
111.0,147,1,0,0,1
4.8,17,1,0,0,1
122.2,28,1,0,0,1
89.4,132,1,0,0,1
161.4,149,0,1,0,1
136.0,92,0,1,1,0
160.2,57,0,1,1,0
174.0,115,0,1,1,0
154.8,41,1,0,1,0
41.1,65,1,0,1,0
32.6,104,1,0,0,1
70.2,139,1,0,1,0
110.1,107,1,0,1,0
171.2,128,0,1,1,0
26.5,80,0,1,1,0
101.4,105,1,0,1,0
111.4,55,0,1,0,1
77.4,24,1,0,1,0
136.9,111,1,0,0,1
9.6,131,0,1,1,0
1.8,126,0,1,1,0
16.5,12,0,1,0,1
170.4,142,0,1,1,0
178.5,168,0,1,0,1
109.8,39,1,0,1,0
15.7,129,0,1,0,1
50.7,114,0,1,1,0
132.5,112,0,1,1,0
167.6,4,0,1,0,1
150.6,118,0,1,0,1
20.6,107,1,0,1,0
150.2,8,0,1,0,1
14.0,68,0,1,1,0
143.6,92,0,1,1,0
158.8,78,0,1,1,0
50.3,88,1,0,1,0
54.6,152,1,0,0,1
99.7,116,1,0,1,0
64.3,20,1,0,0,1
32.3,135,0,1,1,0
135.3,140,0,1,1,0
141.6,68,1,0,1,0
65.0,12,1,0,0,1
11.9,49,0,1,1,0
127.2,78,1,0,1,0
84.7,2,1,0,0,1
173.7,159,0,1,0,1
67.3,110,1,0,1,0
39.9,107,1,0,1,0
155.2,74,1,0,1,0
165.0,112,0,1,1,0
178.7,30,0,1,0,1
163.9,21,0,1,1,0
106.5,6,1,0,0,1
126.7,70,1,0,0,1
158.7,137,0,1,1,0
46.4,116,0,1,1,0
120.9,151,1,0,0,1
132.3,173,1,0,0,1
86.2,115,1,0,1,0
84.3,133,1,0,1,0
129.7,116,0,1,1,0
82.6,114,1,0,1,0
129.1,116,1,0,0,1
73.2,23,1,0,0,1
8.7,155,0,1,0,1
173.6,13,0,1,0,1
71.4,68,1,0,0,1
16.6,138,0,1,1,0
28.4,4,0,1,0,1
31.8,100,1,0,1,0
10.5,62,0,1,1,0
141.3,173,1,0,0,1
129.0,146,0,1,1,0
94.1,155,1,0,0,1
150.2,133,0,1,1,0
24.1,139,0,1,1,0
169.9,140,0,1,1,0
22.5,156,0,1,0,1
56.3,46,1,0,1,0
35.5,29,1,0,0,1
170.2,15,0,1,0,1
130.8,3,0,1,0,1
168.9,120,0,1,0,1
35.5,67,1,0,0,1
32.3,53,0,1,0,1
66.3,13,1,0,0,1
74.2,66,1,0,1,0
168.4,9,0,1,0,1
76.0,47,1,0,1,0
145.1,22,0,1,0,1
20.1,11,0,1,0,1
134.4,84,0,1,1,0
122.7,159,1,0,0,1
13.5,34,0,1,0,1
115.0,110,1,0,1,0
153.9,137,0,1,1,0
151.8,167,0,1,0,1
56.3,125,1,0,1,0
99.5,155,1,0,0,1
2.2,17,0,1,0,1
12.9,32,0,1,0,1
49.4,50,0,1,1,0
6.0,12,0,1,0,1
117.4,49,1,0,0,1
6.7,67,0,1,1,0
69.8,160,1,0,0,1
82.2,179,1,0,0,1
9.3,51,0,1,1,0
61.2,30,1,0,0,1
172.6,76,0,1,1,0
54.4,40,1,0,0,1
15.1,163,0,1,0,1
159.2,19,0,1,0,1
39.3,147,0,1,0,1
133.4,43,0,1,0,1
107.3,106,1,0,1,0
53.0,4,1,0,0,1
16.2,179,0,1,0,1
90.9,48,1,0,1,0
119.5,133,0,1,0,1
56.7,86,0,1,1,0
66.2,92,1,0,1,0
167.2,46,0,1,0,1
151.3,60,0,1,1,0
93.5,18,1,0,0,1
48.4,15,0,1,0,1
2.6,172,0,1,0,1
44.4,105,0,1,1,0
29.4,6,0,1,0,1
123.8,73,0,1,1,0
107.9,106,1,0,1,0
55.1,127,1,0,1,0
2.6,73,0,1,1,0
116.0,41,1,0,1,0
158.2,153,0,1,1,0
72.6,172,1,0,0,1
85.4,139,1,0,1,0
171.8,23,0,1,1,0
58.7,19,0,1,0,1
50.9,39,1,0,1,0
45.6,79,1,0,1,0
86.3,159,1,0,0,1
22.1,3,1,0,0,1
13.4,25,0,1,1,0
84.0,3,1,0,0,1
31.9,116,0,1,1,0
65.1,37,0,1,1,0
32.0,84,0,1,1,0
107.6,27,1,0,1,0
63.1,119,1,0,1,0
67.4,64,1,0,0,1
65.4,123,1,0,0,1
5.2,11,0,1,0,1
19.7,79,0,1,1,0
87.9,106,1,0,1,0
150.3,102,0,1,0,1
41.6,18,1,0,0,1
89.9,91,1,0,1,0
145.1,159,0,1,0,1
43.5,32,1,0,1,0
35.4,12,0,1,0,1
37.9,89,1,0,1,0
19.7,144,0,1,0,1
71.6,123,1,0,1,0
16.7,120,0,1,1,0
67.4,158,1,0,0,1
22.3,100,0,1,1,0
8.6,57,0,1,0,1
145.0,100,0,1,1,0
10.1,27,0,1,0,1
19.7,108,1,0,1,0
64.1,127,1,0,0,1
4.8,101,0,1,1,0
166.5,109,0,1,1,0
33.1,22,0,1,0,1
119.2,146,0,1,0,1
66.2,122,1,0,0,1
76.9,154,1,0,1,0
37.7,40,1,0,0,1
157.6,22,0,1,0,1
167.7,167,0,1,1,0
66.7,157,0,1,0,1
109.9,110,1,0,1,0
97.2,47,1,0,1,0
160.2,47,0,1,0,1
99.8,166,1,0,1,0
99.6,65,1,0,0,1
112.4,153,0,1,0,1
151.9,0,0,1,0,1
89.1,23,1,0,0,1
12.5,0,0,1,0,1
121.3,50,1,0,1,0
22.8,85,1,0,1,0
112.5,88,1,0,1,0
5.0,157,0,1,0,1
82.4,168,1,0,0,1
43.5,153,1,0,0,1
71.6,10,1,0,0,1
139.1,162,0,1,0,1
70.5,9,1,0,0,1
108.9,79,1,0,1,0
138.6,85,0,1,1,0
77.9,21,1,0,0,1
91.0,90,1,0,1,0
60.3,96,0,1,1,0
157.9,114,0,1,1,0
97.7,99,1,0,1,0
76.7,117,1,0,1,0
115.5,147,1,0,1,0
80.1,131,1,0,1,0
173.9,14,0,1,0,1
37.5,48,1,0,1,0
45.9,102,1,0,1,0
154.4,29,0,1,0,1
104.1,54,0,1,1,0
49.3,127,0,1,1,0
161.1,97,0,1,1,0
57.2,97,0,1,1,0
26.0,47,0,1,0,1
86.8,42,1,0,0,1
29.0,56,1,0,0,1
15.3,161,0,1,0,1
59.3,166,1,0,0,1
53.8,158,1,0,0,1
164.6,108,0,1,1,0
1.3,168,0,1,0,1
112.9,135,1,0,0,1
86.4,111,1,0,0,1
85.3,131,1,0,0,1
148.2,170,1,0,0,1
53.5,117,0,1,1,0
68.6,146,1,0,0,1
87.4,151,1,0,1,0
91.0,94,1,0,1,0
100.3,7,1,0,0,1
16.5,60,0,1,1,0
155.4,130,0,1,1,0
119.5,130,1,0,0,1
67.3,92,1,0,1,0
97.2,146,1,0,1,0
47.9,99,1,0,1,0
167.2,23,0,1,0,1
25.2,11,0,1,0,1
88.1,100,1,0,1,0
55.7,177,1,0,0,1
160.4,84,0,1,1,0
147.5,68,0,1,1,0
115.5,50,1,0,1,0
90.1,52,1,0,1,0
72.1,61,1,0,1,0
38.3,133,1,0,1,0
87.5,79,1,0,1,0
66.0,129,0,1,1,0
148.2,176,1,0,0,1
91.8,166,1,0,0,1
170.0,77,0,1,1,0
128.6,174,1,0,0,1
117.2,120,1,0,1,0
63.0,177,1,0,0,1
95.1,175,1,0,0,1
145.2,171,0,1,0,1
17.0,61,0,1,1,0
27.9,72,0,1,1,0
78.0,80,1,0,1,0
7.8,45,1,0,1,0
142.0,139,0,1,1,0
97.0,51,1,0,1,0
41.4,56,1,0,1,0
159.8,86,0,1,1,0
123.5,67,1,0,1,0
116.7,29,0,1,0,1
77.8,174,1,0,0,1
110.6,38,1,0,0,1
51.2,32,0,1,0,1
41.7,143,1,0,1,0
82.3,139,1,0,1,0
153.3,106,0,1,0,1
68.4,33,1,0,1,0
145.1,74,0,1,1,0
145.5,45,0,1,1,0
132.1,18,0,1,0,1
11.3,87,1,0,1,0
21.8,81,0,1,1,0
65.1,14,1,0,0,1
78.4,152,1,0,0,1
107.8,47,1,0,1,0
165.3,53,0,1,1,0
162.1,150,0,1,0,1
131.4,132,1,0,1,0
30.2,174,0,1,0,1
54.7,11,1,0,0,1
87.1,113,1,0,1,0
46.7,88,1,0,1,0
69.1,99,1,0,1,0
158.2,70,0,1,1,0
179.0,110,0,1,1,0
114.3,43,1,0,1,0
128.1,48,1,0,1,0
123.6,38,0,1,0,1
128.7,108,0,1,1,0
99.0,163,1,0,1,0
51.4,171,1,0,0,1
124.5,48,0,1,1,0
0.6,71,0,1,1,0
90.0,45,1,0,0,1
21.1,59,0,1,1,0
49.7,1,1,0,0,1
154.2,140,0,1,1,0
35.8,159,0,1,1,0
29.6,113,0,1,1,0
177.4,85,0,1,1,0
89.7,77,1,0,1,0
18.4,113,0,1,1,0
127.3,178,1,0,0,1
30.9,152,0,1,0,1
168.4,66,0,1,1,0
52.7,12,1,0,1,0
41.1,90,1,0,1,0
120.4,33,1,0,1,0
120.9,19,1,0,1,0
24.2,60,0,1,0,1
112.4,172,1,0,0,1
25.1,92,0,1,1,0
162.8,80,0,1,1,0
165.1,39,0,1,0,1
6.6,148,0,1,0,1
69.4,167,1,0,0,1
1.2,60,0,1,1,0
139.1,161,0,1,0,1
56.9,49,1,0,1,0
4.4,106,0,1,1,0
13.0,169,0,1,0,1
174.8,118,0,1,1,0
49.2,178,0,1,0,1
41.6,139,0,1,0,1
132.4,81,0,1,1,0
117.9,71,1,0,1,0
132.5,150,0,1,0,1
76.9,62,1,0,1,0
153.0,112,0,1,1,0
159.9,134,0,1,0,1
127.3,33,1,0,0,1
102.2,7,1,0,0,1
57.4,8,1,0,0,1
92.3,119,1,0,1,0
5.1,29,0,1,0,1
124.9,104,1,0,1,0
42.5,93,0,1,1,0
21.1,145,0,1,1,0
101.5,125,1,0,1,0
39.4,15,0,1,0,1
67.9,120,1,0,1,0
100.7,49,1,0,0,1
155.0,160,0,1,0,1
62.4,20,1,0,0,1
65.3,176,1,0,0,1
81.2,40,1,0,1,0
21.8,114,0,1,1,0
117.2,110,1,0,1,0
170.8,23,0,1,0,1
178.9,90,0,1,1,0
171.5,161,0,1,0,1
123.6,120,1,0,1,0
22.3,129,0,1,0,1
54.9,83,1,0,1,0
146.5,151,0,1,1,0
23.0,111,0,1,1,0
37.1,89,1,0,1,0
26.1,97,1,0,1,0
2.7,164,0,1,0,1
77.8,2,1,0,0,1
171.2,87,0,1,1,0
50.4,170,1,0,0,1
139.6,75,1,0,1,0
29.4,11,1,0,0,1
172.3,107,0,1,1,0
101.6,174,0,1,0,1
13.4,104,0,1,1,0
177.8,150,0,1,0,1
92.5,110,1,0,1,0
52.6,60,1,0,1,0
142.0,52,0,1,0,1
151.3,87,0,1,1,0
39.2,80,0,1,1,0
125.8,31,1,0,1,0
76.1,132,1,0,1,0
23.0,66,1,0,1,0
31.8,81,0,1,1,0
109.3,34,1,0,0,1
98.5,51,1,0,1,0
156.1,34,0,1,1,0
36.9,21,0,1,0,1
17.1,8,0,1,0,1
71.2,178,1,0,0,1
160.5,177,0,1,0,1
77.7,63,1,0,1,0
117.8,95,1,0,1,0
174.0,38,0,1,0,1
31.3,136,1,0,0,1
23.6,159,0,1,0,1
36.6,147,1,0,0,1
8.6,177,0,1,0,1
13.4,133,0,1,0,1
94.9,162,1,0,0,1
118.8,85,1,0,1,0
57.9,84,1,0,1,0
25.9,72,1,0,1,0
119.6,74,1,0,1,0
179.7,147,0,1,1,0
29.2,177,1,0,0,1
136.3,106,0,1,1,0
61.7,32,1,0,0,1
8.9,87,0,1,1,0
150.5,156,0,1,0,1
167.8,130,0,1,1,0
68.2,4,1,0,0,1
173.9,147,0,1,1,0
90.1,1,1,0,0,1
43.0,85,0,1,1,0
87.5,140,1,0,0,1
60.9,57,1,0,1,0
42.1,119,0,1,0,1
26.9,45,1,0,1,0
96.2,25,1,0,0,1
46.0,179,0,1,0,1
30.2,141,1,0,0,1
132.9,102,1,0,1,0
51.0,110,1,0,1,0
50.0,137,1,0,0,1
25.2,39,1,0,0,1
53.1,80,1,0,1,0
153.8,137,0,1,1,0
85.4,89,1,0,1,0
170.7,3,0,1,0,1
93.8,109,1,0,1,0
72.5,91,1,0,1,0
116.7,65,1,0,1,0
61.4,115,1,0,1,0
127.1,165,0,1,0,1
35.1,152,1,0,0,1
60.9,104,1,0,1,0
39.1,40,1,0,0,1
37.9,170,0,1,0,1
22.2,130,1,0,1,0
56.1,97,1,0,1,0
62.0,15,1,0,0,1
93.8,5,1,0,0,1
12.6,148,0,1,0,1
121.1,61,1,0,1,0
21.9,170,0,1,0,1
95.9,141,1,0,1,0
56.7,107,1,0,1,0
34.6,90,1,0,1,0
117.5,40,1,0,0,1
138.8,156,1,0,0,1
147.5,39,0,1,1,0
111.5,107,1,0,1,0
27.2,17,1,0,0,1
149.2,43,0,1,1,0
20.3,162,1,0,0,1
92.6,62,1,0,0,1
144.6,77,0,1,1,0
32.1,76,0,1,1,0
103.4,53,1,0,1,0
94.7,11,1,0,0,1
75.1,37,1,0,1,0
142.1,80,0,1,1,0
129.2,15,0,1,0,1
172.6,141,0,1,0,1
146.4,58,1,0,1,0
176.9,122,0,1,0,1
40.6,136,1,0,0,1
6.1,29,0,1,0,1
137.8,94,1,0,1,0
75.7,77,1,0,1,0
117.3,52,1,0,0,1
77.6,32,1,0,0,1
87.5,107,1,0,1,0
108.6,115,1,0,1,0
31.2,106,0,1,1,0
97.4,168,1,0,0,1
1.2,86,0,1,1,0
55.9,175,0,1,0,1
89.7,162,1,0,0,1
106.4,113,1,0,1,0
168.4,120,1,0,1,0
49.3,46,0,1,1,0
60.0,104,1,0,1,0
144.5,64,1,0,1,0
63.4,124,1,0,1,0
18.6,144,0,1,0,1
132.5,142,0,1,0,1
179.1,33,0,1,1,0
9.1,121,0,1,0,1
147.8,107,0,1,1,0
128.4,57,0,1,1,0
89.6,134,1,0,1,0
21.0,114,1,0,1,0
171.5,77,0,1,1,0
24.3,145,0,1,1,0
71.4,98,1,0,1,0
137.7,168,0,1,0,1
114.7,118,1,0,1,0
68.0,98,1,0,1,0
5.9,68,0,1,1,0
173.5,39,0,1,0,1
76.2,118,1,0,1,0
163.3,85,0,1,1,0
45.0,52,0,1,0,1
177.5,89,0,1,1,0
147.9,76,1,0,1,0
1.3,166,0,1,0,1
141.4,15,1,0,1,0
97.6,108,1,0,1,0
0.6,85,0,1,1,0
93.7,59,1,0,1,0
140.1,72,0,1,1,0
80.6,176,1,0,0,1
41.7,52,0,1,1,0
83.7,11,1,0,1,0
37.4,1,1,0,0,1
49.7,89,1,0,1,0
152.2,76,0,1,1,0
124.4,36,0,1,0,1
100.8,31,1,0,0,1
119.7,26,1,0,0,1
118.3,56,1,0,1,0
161.1,149,0,1,0,1
76.5,139,1,0,1,0
158.4,49,0,1,1,0
70.9,1,1,0,0,1
7.9,34,0,1,0,1
52.2,72,0,1,1,0
86.4,120,1,0,1,0
83.1,143,1,0,1,0
29.7,18,0,1,0,1
90.2,19,1,0,0,1
128.0,62,1,0,1,0
132.9,11,0,1,0,1
23.8,59,0,1,0,1
50.3,139,1,0,0,1
6.7,69,0,1,1,0
121.4,145,1,0,0,1
102.0,6,1,0,0,1
56.7,4,1,0,0,1
68.1,35,1,0,0,1
110.9,21,1,0,0,1
58.8,152,1,0,0,1
96.9,115,1,0,1,0
35.7,97,0,1,1,0
51.5,120,1,0,0,1
128.6,36,0,1,1,0
160.2,108,0,1,1,0
147.0,56,0,1,1,0
16.5,161,0,1,0,1
128.0,134,0,1,0,1
22.6,54,0,1,1,0
152.6,65,0,1,1,0
86.4,60,1,0,1,0
22.0,135,1,0,1,0
84.1,65,1,0,1,0
81.9,163,1,0,0,1
9.1,110,0,1,0,1
126.2,168,1,0,0,1
150.4,43,0,1,0,1
150.1,77,0,1,1,0
46.1,107,1,0,1,0
138.1,9,0,1,0,1
116.0,128,1,0,1,0
77.8,22,1,0,1,0
128.9,177,1,0,0,1
152.9,161,0,1,0,1
14.1,149,0,1,0,1
97.9,111,1,0,1,0
109.4,115,1,0,1,0
68.8,114,1,0,1,0
160.4,16,0,1,0,1
127.0,107,0,1,0,1
20.3,17,0,1,0,1
32.4,148,0,1,0,1
141.2,136,0,1,0,1
125.9,15,0,1,0,1
23.6,150,1,0,0,1
120.0,155,1,0,0,1
144.2,112,0,1,0,1
168.6,6,0,1,0,1
18.4,101,0,1,1,0
6.1,71,0,1,1,0
50.0,49,1,0,1,0
20.2,87,0,1,1,0
167.6,112,0,1,0,1
116.3,43,1,0,0,1
91.6,7,1,0,0,1
97.8,89,1,0,1,0
99.5,105,1,0,1,0
141.2,109,1,0,0,1
63.2,175,0,1,0,1
67.4,156,1,0,1,0
25.4,174,0,1,0,1
138.8,104,0,1,1,0
83.4,3,1,0,0,1
136.8,84,0,1,1,0
2.9,6,0,1,0,1
149.0,27,0,1,0,1
167.5,162,0,1,0,1
174.3,90,0,1,1,0
150.7,101,0,1,1,0
48.8,95,0,1,1,0
47.0,31,1,0,1,0
99.2,63,1,0,1,0
118.8,87,1,0,1,0
168.8,73,0,1,1,0
30.3,86,0,1,1,0
12.9,12,0,1,0,1
37.6,12,0,1,0,1
113.7,15,0,1,0,1
0.1,179,0,1,0,1
58.9,159,0,1,1,0
139.6,5,0,1,0,1
172.4,23,0,1,0,1
140.5,104,0,1,1,0
11.2,9,0,1,0,1
17.7,16,0,1,0,1
177.7,164,0,1,0,1
149.7,19,0,1,0,1
35.6,52,0,1,1,0
78.3,65,1,0,1,0
152.5,68,0,1,1,0
77.4,39,1,0,1,0
76.5,122,1,0,1,0
41.4,34,0,1,0,1
22.5,58,0,1,1,0
0.6,90,0,1,1,0
167.0,141,0,1,1,0
35.7,13,1,0,0,1
142.0,168,1,0,0,1
61.3,34,1,0,0,1
16.7,58,0,1,0,1
44.1,30,1,0,0,1
29.3,39,1,0,0,1
2.1,165,0,1,0,1
122.2,142,0,1,0,1
169.8,22,0,1,0,1
161.0,179,0,1,0,1
129.3,88,1,0,1,0
73.0,94,1,0,1,0
24.8,75,0,1,1,0
52.9,49,1,0,0,1
125.7,61,1,0,1,0
142.1,55,1,0,1,0
86.3,121,1,0,0,1
171.3,15,0,1,0,1
57.4,98,0,1,1,0
69.6,104,1,0,1,0
149.9,128,1,0,1,0
81.1,44,1,0,1,0
164.4,141,0,1,1,0
64.4,94,1,0,1,0
97.2,38,1,0,0,1
140.2,29,0,1,1,0
166.1,160,0,1,0,1
79.7,120,1,0,1,0
135.0,69,0,1,1,0
172.2,101,0,1,1,0
27.1,22,1,0,1,0
179.4,140,0,1,1,0
141.6,160,1,0,0,1
45.2,169,1,0,0,1
61.1,165,0,1,0,1
155.3,58,0,1,1,0
94.9,15,1,0,0,1
103.1,52,1,0,0,1
160.8,88,0,1,1,0
47.6,98,1,0,1,0
85.8,105,1,0,1,0
169.5,2,0,1,0,1
23.3,122,0,1,1,0
82.9,41,1,0,0,1
76.9,130,1,0,1,0
19.5,78,0,1,1,0
18.3,171,0,1,0,1
118.1,30,1,0,0,1
162.4,144,0,1,0,1
23.9,68,0,1,1,0
9.1,142,0,1,0,1
12.4,166,0,1,0,1
56.9,89,1,0,1,0
47.6,177,1,0,0,1
71.8,95,1,0,1,0
163.9,139,0,1,1,0
94.5,88,1,0,1,0
177.7,73,0,1,1,0
179.8,101,0,1,1,0
56.5,169,1,0,0,1
68.1,147,1,0,1,0
13.9,158,0,1,0,1
122.9,172,1,0,1,0
90.7,158,1,0,0,1
143.5,107,0,1,1,0
36.4,20,1,0,1,0
9.1,118,0,1,1,0
67.9,93,1,0,1,0
74.1,169,1,0,0,1
152.5,114,0,1,1,0
176.5,127,0,1,1,0
117.3,136,1,0,0,1
13.8,69,0,1,1,0
91.2,167,1,0,1,0
102.2,34,1,0,0,1
99.0,127,1,0,0,1
63.8,150,1,0,0,1
120.9,107,1,0,1,0
94.3,97,1,0,1,0
156.7,61,0,1,1,0
148.8,173,1,0,0,1
1.8,106,0,1,1,0
178.1,160,0,1,0,1
77.2,6,1,0,0,1
104.1,126,1,0,0,1
71.3,94,1,0,1,0
147.3,80,0,1,1,0
172.1,108,0,1,1,0
93.3,176,1,0,0,1
29.3,161,1,0,0,1
28.8,169,0,1,0,1
168.5,155,0,1,0,1
22.1,13,0,1,0,1
175.8,92,0,1,1,0
167.1,65,0,1,0,1
18.3,155,0,1,0,1
173.6,133,0,1,1,0
164.1,111,1,0,1,0
96.4,42,1,0,0,1
51.5,111,1,0,1,0
142.0,40,1,0,0,1
152.2,34,0,1,1,0
88.1,95,1,0,1,0
118.4,126,1,0,0,1
107.3,20,0,1,0,1
150.5,48,0,1,1,0
101.9,175,1,0,0,1
25.2,18,0,1,0,1
133.8,42,0,1,1,0
97.5,149,1,0,0,1
100.4,172,1,0,0,1
150.6,130,0,1,0,1
103.9,130,1,0,1,0
131.8,8,0,1,0,1
57.3,7,1,0,0,1
11.4,168,1,0,0,1
99.8,0,1,0,0,1
63.8,114,1,0,1,0
110.0,72,1,0,1,0
130.0,155,0,1,0,1
167.5,38,0,1,0,1
95.6,138,1,0,1,0
48.5,150,1,0,0,1
27.8,84,0,1,1,0
76.5,151,1,0,0,1
1.4,178,0,1,0,1
71.3,161,1,0,0,1
118.9,98,1,0,1,0
115.4,52,0,1,0,1
4.6,13,0,1,0,1
13.2,97,1,0,1,0
80.1,171,1,0,0,1
91.2,64,1,0,1,0
5.8,6,0,1,0,1
30.5,136,1,0,1,0
131.8,31,1,0,0,1
153.5,144,1,0,1,0
169.3,156,0,1,0,1
37.7,24,0,1,0,1
63.2,41,0,1,1,0
11.4,41,0,1,1,0
126.8,159,0,1,0,1
78.4,122,1,0,1,0
139.5,118,0,1,1,0
157.1,1,0,1,0,1
34.6,119,0,1,1,0
122.3,31,1,0,0,1
75.9,55,1,0,1,0
140.1,67,0,1,1,0
134.5,48,0,1,0,1
140.7,46,1,0,0,1
104.4,140,1,0,0,1
74.7,92,1,0,1,0
172.8,122,0,1,0,1
96.9,167,0,1,0,1
110.8,92,1,0,1,0
77.2,91,1,0,1,0
136.9,18,0,1,0,1
153.8,113,0,1,0,1
0.3,163,0,1,0,1
67.3,113,1,0,1,0
80.4,69,1,0,1,0
59.7,40,1,0,1,0
92.4,74,1,0,1,0
125.4,104,1,0,1,0
17.6,143,1,0,0,1
32.7,104,0,1,1,0
56.1,107,1,0,1,0
55.3,75,1,0,1,0
2.9,112,0,1,1,0
40.7,149,1,0,0,1
137.9,83,0,1,1,0
159.9,130,0,1,0,1
65.5,70,1,0,1,0
102.2,75,0,1,1,0
33.5,18,1,0,0,1
104.3,6,1,0,0,1
49.9,2,0,1,0,1
165.1,131,0,1,1,0
53.9,141,0,1,1,0
140.0,88,0,1,1,0
93.3,103,1,0,1,0
82.6,71,1,0,0,1
104.1,51,1,0,0,1
113.5,146,0,1,0,1
79.0,104,1,0,1,0
92.1,39,1,0,1,0
43.2,93,1,0,1,0
15.9,99,1,0,1,0
178.1,141,0,1,0,1
27.0,41,1,0,1,0
37.1,157,1,0,0,1
62.2,33,1,0,1,0
109.0,136,1,0,0,1
78.4,20,1,0,0,1
105.7,30,1,0,0,1
101.6,121,1,0,1,0
20.3,3,0,1,0,1
61.4,102,1,0,1,0
65.3,50,1,0,1,0
45.0,30,0,1,0,1
161.1,77,0,1,1,0
58.8,23,1,0,0,1
102.8,8,1,0,0,1
83.7,4,1,0,0,1
92.3,138,1,0,1,0
152.9,62,0,1,1,0
87.8,95,1,0,1,0
142.8,2,1,0,0,1
68.2,166,1,0,0,1
89.5,123,1,0,1,0
163.9,39,0,1,0,1
53.6,166,1,0,0,1
97.4,126,1,0,1,0
21.1,128,0,1,1,0
48.7,9,0,1,0,1
132.7,130,0,1,0,1
72.5,125,1,0,1,0
36.6,93,0,1,1,0
176.4,81,0,1,1,0
92.7,41,1,0,0,1
58.0,20,1,0,0,1
108.0,117,1,0,1,0
66.4,69,1,0,1,0
143.6,84,1,0,1,0
2.7,178,0,1,0,1
73.1,148,1,0,0,1
96.5,85,1,0,1,0
59.0,104,1,0,0,1
166.2,85,0,1,1,0
165.4,127,0,1,0,1
18.5,66,1,0,1,0
26.4,13,0,1,0,1
165.3,117,0,1,1,0
111.0,118,1,0,1,0
61.1,99,1,0,1,0
41.3,28,0,1,1,0
150.0,136,0,1,0,1
115.3,147,1,0,1,0
125.9,82,0,1,1,0
55.8,166,1,0,0,1
101.6,116,1,0,1,0
30.6,119,0,1,0,1
57.9,157,1,0,0,1
23.2,119,0,1,1,0
104.4,166,1,0,0,1
10.0,27,1,0,0,1
38.9,86,1,0,1,0
55.0,139,0,1,0,1
31.7,177,0,1,0,1
141.8,24,0,1,0,1
22.8,137,1,0,0,1
119.2,63,1,0,1,0
158.9,105,0,1,1,0
100.3,61,1,0,1,0
84.0,53,1,0,1,0
178.7,115,0,1,1,0
43.8,41,1,0,0,1
29.8,61,1,0,0,1
83.9,159,1,0,0,1
176.5,4,0,1,0,1
124.6,142,0,1,1,0
52.0,88,1,0,1,0
28.9,71,0,1,1,0
88.2,141,1,0,0,1
136.4,173,0,1,0,1
159.4,30,0,1,0,1
136.7,153,0,1,0,1
118.1,165,0,1,0,1
14.9,53,0,1,0,1
157.7,136,0,1,0,1
53.9,5,0,1,0,1
20.5,82,0,1,1,0
120.4,104,1,0,1,0
49.9,84,1,0,1,0
136.5,75,1,0,1,0
36.3,130,1,0,1,0
2.7,1,0,1,0,1
132.4,137,1,0,0,1
101.9,104,1,0,1,0
61.2,148,1,0,1,0
136.2,102,0,1,1,0
145.5,163,0,1,0,1
6.1,25,0,1,0,1
76.7,128,1,0,0,1
45.5,130,1,0,1,0
21.9,105,0,1,1,0
44.4,69,1,0,1,0
98.5,113,1,0,1,0
134.2,152,1,0,0,1
129.8,149,0,1,0,1
103.2,169,1,0,0,1
103.9,19,0,1,0,1
30.9,178,0,1,0,1
39.2,172,0,1,0,1
11.1,151,0,1,0,1
105.8,111,1,0,1,0
84.2,158,1,0,0,1
115.7,137,1,0,1,0
152.8,4,1,0,0,1
110.5,169,1,0,0,1
148.2,69,1,0,1,0
35.5,5,0,1,0,1
111.4,4,0,1,0,1
167.4,27,0,1,0,1
96.3,152,0,1,0,1
105.6,155,1,0,0,1
114.1,174,1,0,0,1
124.8,91,0,1,1,0
24.2,71,0,1,1,0
99.7,61,1,0,1,0
95.3,92,0,1,1,0
72.9,83,1,0,1,0
42.4,120,1,0,0,1
89.8,119,1,0,1,0
45.9,80,1,0,0,1
47.2,82,1,0,1,0
80.8,7,1,0,0,1
136.2,139,1,0,0,1
11.9,59,0,1,1,0
80.3,116,1,0,0,1
81.3,38,1,0,0,1
