alpha,X,Y
56.7,1,0
105.4,0,1
125.5,1,0
80.3,0,1
100.2,1,0
158.7,1,0
82.1,1,0
102.2,0,1
160.3,1,0
145.1,1,0
12.5,0,1
152.7,1,0
168.5,0,1
0.8,1,0
45.1,0,1
44.9,1,0
179.8,0,1
153.9,0,1
1.1,0,1
50.3,1,0
76.1,1,0
107.4,0,1
102.6,1,0
9.1,1,0
84.4,0,1
18.0,0,1
86.5,1,0
103.6,1,0
178.2,0,1
152.7,1,0
149.9,0,1
70.7,1,0
157.4,0,1
113.5,1,0
16.2,1,0
127.7,0,1
85.0,0,1
146.9,0,1
87.9,0,1
132.5,0,1
166.5,1,0
157.1,0,1
165.9,1,0
22.3,0,1
132.3,1,0
75.1,0,1
25.9,0,1
88.6,1,0
142.2,0,1
41.0,1,0
7.7,0,1
169.1,0,1
48.3,1,0
121.5,0,1
175.1,1,0
1.8,0,1
131.7,1,0
136.9,1,0
36.8,1,0
163.6,1,0
47.4,1,0
63.6,1,0
170.5,1,0
124.3,1,0
174.6,0,1
115.5,0,1
16.8,0,1
160.2,0,1
38.6,1,0
149.8,1,0
27.2,0,1
76.1,0,1
140.0,0,1
119.8,0,1
70.5,1,0
9.1,1,0
177.6,0,1
19.8,1,0
91.4,1,0
6.2,1,0
178.0,1,0
131.6,1,0
23.5,1,0
51.8,0,1
125.0,0,1
150.9,0,1
71.3,1,0
76.5,0,1
4.9,1,0
28.6,1,0
120.7,1,0
51.5,0,1
93.1,1,0
141.3,0,1
130.0,1,0
65.4,0,1
95.7,0,1
77.5,0,1
68.2,1,0
79.7,1,0
51.9,0,1
3.2,1,0
131.1,0,1
50.3,0,1
0.8,0,1
40.0,1,0
140.2,1,0
124.8,0,1
85.7,0,1
52.6,0,1
117.8,0,1
165.6,1,0
169.6,0,1
6.8,0,1
49.6,1,0
75.9,0,1
50.8,0,1
94.3,1,0
45.4,1,0
88.2,0,1
128.7,1,0
142.9,0,1
32.1,0,1
113.1,1,0
153.6,0,1
173.6,1,0
44.5,0,1
30.5,1,0
128.5,1,0
81.0,1,0
45.0,1,0
66.8,0,1
161.7,1,0
35.9,0,1
179.7,0,1
163.7,1,0
13.3,0,1
90.9,1,0
18.5,1,0
4.7,0,1
64.4,0,1
29.6,1,0
79.0,1,0
27.6,0,1
139.2,1,0
39.8,0,1
147.1,0,1
123.5,0,1
175.1,0,1
66.4,0,1
112.3,0,1
2.9,0,1
69.3,0,1
88.3,0,1
63.7,1,0
27.7,0,1
95.9,0,1
121.4,1,0
41.3,0,1
148.3,0,1
154.3,0,1
170.9,1,0
141.8,0,1
51.6,0,1
132.5,1,0
106.5,1,0
86.9,1,0
107.3,1,0
25.1,1,0
121.7,0,1
21.4,0,1
29.4,1,0
179.1,0,1
10.9,1,0
125.6,0,1
52.1,1,0
87.3,1,0
48.1,0,1
160.4,1,0
158.7,1,0
132.9,1,0
79.6,0,1
82.1,1,0
16.3,0,1
83.8,0,1
152.0,0,1
53.4,1,0
50.6,1,0
153.2,1,0
27.3,0,1
1.1,1,0
61.1,0,1
115.5,0,1
68.3,0,1
66.6,0,1
85.7,0,1
26.4,0,1
131.9,1,0
127.6,0,1
164.1,1,0
142.2,1,0
104.5,0,1
124.9,1,0
92.0,0,1
20.2,0,1
18.7,0,1
97.2,1,0
22.9,0,1
17.9,1,0
179.6,0,1
169.9,1,0
144.9,1,0
0.2,0,1
93.4,0,1
146.2,0,1
97.2,1,0
54.8,0,1
121.9,0,1
54.0,0,1
172.3,0,1
23.0,1,0
38.5,0,1
6.5,0,1
91.7,1,0
53.3,1,0
99.3,0,1
178.5,0,1
73.7,0,1
13.4,0,1
57.5,1,0
7.3,1,0
124.3,1,0
116.0,1,0
61.0,0,1
76.3,1,0
143.5,0,1
130.5,0,1
10.3,1,0
95.5,1,0
132.6,0,1
144.9,0,1
33.7,0,1
99.1,1,0
59.5,0,1
37.6,1,0
155.1,0,1
108.4,0,1
173.7,1,0
65.5,0,1
160.8,0,1
52.5,1,0
106.2,0,1
18.9,1,0
98.6,1,0
99.5,0,1
131.7,1,0
18.4,1,0
140.8,1,0
143.9,0,1
81.4,0,1
115.3,0,1
177.4,0,1
40.5,0,1
146.8,0,1
128.4,0,1
54.8,0,1
96.1,1,0
86.4,0,1
115.9,1,0
85.2,0,1
164.9,1,0
162.5,1,0
124.6,1,0
164.1,1,0
102.8,0,1
0.7,1,0
33.4,1,0
62.2,0,1
71.2,0,1
107.9,0,1
144.4,1,0
133.7,1,0
23.2,0,1
17.0,1,0
113.1,0,1
38.7,0,1
147.4,1,0
0.7,0,1
98.8,0,1
120.9,0,1
14.0,0,1
2.9,0,1
11.3,0,1
153.2,0,1
165.6,1,0
60.2,1,0
7.4,1,0
21.0,1,0
8.8,0,1
117.2,1,0
124.4,1,0
8.1,0,1
23.6,1,0
89.8,1,0
4.0,1,0
71.8,0,1
71.3,0,1
50.4,0,1
110.7,1,0
178.7,1,0
142.6,0,1
82.2,0,1
31.0,1,0
48.8,1,0
135.5,0,1
2.4,0,1
9.3,0,1
53.8,1,0
128.4,0,1
156.2,0,1
157.9,1,0
77.7,0,1
74.3,1,0
112.1,1,0
133.5,1,0
116.8,1,0
3.4,0,1
58.3,0,1
36.8,0,1
116.9,1,0
179.5,1,0
161.2,0,1
141.6,0,1
21.2,0,1
90.3,0,1
54.0,0,1
90.5,1,0
7.5,0,1
64.6,0,1
92.7,0,1
35.0,0,1
86.2,1,0
143.7,0,1
164.4,1,0
109.1,1,0
37.7,0,1
75.1,0,1
133.5,1,0
37.0,1,0
62.5,1,0
61.0,0,1
92.4,0,1
38.2,0,1
29.5,0,1
148.1,1,0
175.2,0,1
152.0,1,0
14.5,0,1
36.8,0,1
114.7,0,1
106.1,1,0
47.9,1,0
38.9,1,0
114.1,1,0
127.8,1,0
135.8,1,0
43.1,1,0
4.9,0,1
6.3,1,0
151.1,1,0
155.8,0,1
169.8,1,0
70.3,1,0
29.3,0,1
152.0,0,1
13.9,1,0
179.8,1,0
23.4,0,1
83.4,1,0
44.6,0,1
43.6,0,1
152.9,1,0
172.4,1,0
110.8,1,0
25.0,1,0
162.0,1,0
107.9,0,1
65.4,0,1
62.9,1,0
69.3,0,1
142.6,1,0
128.8,1,0
7.7,1,0
149.4,1,0
148.2,1,0
38.1,0,1
34.2,0,1
167.5,0,1
29.4,0,1
42.3,0,1
78.1,0,1
153.6,0,1
7.4,0,1
27.5,1,0
16.7,1,0
132.9,0,1
130.5,1,0
101.9,1,0
136.3,1,0
98.8,0,1
93.6,1,0
157.5,1,0
94.0,1,0
19.2,0,1
16.4,0,1
36.0,0,1
162.9,0,1
59.5,0,1
98.4,0,1
2.6,1,0
88.8,0,1
75.3,1,0
40.5,1,0
13.8,0,1
77.5,1,0
14.1,0,1
108.0,0,1
170.5,1,0
92.6,0,1
49.2,1,0
89.3,0,1
99.3,1,0
62.4,0,1
108.9,1,0
91.8,0,1
107.7,0,1
174.5,0,1
99.5,0,1
139.5,0,1
12.2,1,0
6.0,1,0
166.0,0,1
168.5,1,0
145.7,1,0
95.3,0,1
162.7,0,1
107.9,1,0
38.8,1,0
5.5,1,0
119.9,0,1
76.9,1,0
157.5,1,0
43.9,1,0
168.0,0,1
145.8,0,1
142.4,1,0
159.9,0,1
65.7,0,1
48.2,0,1
7.2,0,1
18.6,1,0
163.5,1,0
37.9,1,0
130.1,1,0
108.4,1,0
74.2,0,1
84.9,1,0
142.7,0,1
94.1,1,0
167.1,0,1
75.0,1,0
30.3,1,0
60.6,0,1
94.5,1,0
54.4,1,0
42.4,0,1
72.7,0,1
19.7,1,0
21.9,0,1
54.9,1,0
152.6,1,0
39.8,1,0
80.0,1,0
105.9,1,0
4.4,1,0
153.8,0,1
126.1,0,1
108.5,0,1
163.6,1,0
11.9,1,0
175.0,1,0
0.5,0,1
126.7,1,0
154.8,0,1
123.2,0,1
118.7,1,0
101.4,1,0
113.1,1,0
0.9,1,0
47.9,1,0
91.3,1,0
146.7,1,0
128.9,0,1
67.6,1,0
103.5,0,1
6.5,1,0
35.2,0,1
65.4,0,1
100.7,0,1
4.3,0,1
67.8,0,1
170.9,1,0
75.7,0,1
98.7,0,1
119.4,0,1
128.9,1,0
30.7,1,0
128.3,0,1
175.8,0,1
97.7,1,0
153.9,0,1
150.4,0,1
86.8,1,0
5.5,0,1
23.6,0,1
151.7,1,0
126.0,1,0
104.5,1,0
84.9,1,0
48.9,1,0
69.5,1,0
34.5,1,0
135.0,1,0
122.7,1,0
131.9,1,0
30.0,1,0
58.3,0,1
77.5,1,0
29.8,0,1
89.0,0,1
56.9,1,0
168.5,1,0
128.4,1,0
56.2,0,1
24.5,1,0
81.3,0,1
120.0,0,1
71.0,1,0
83.3,0,1
44.9,1,0
54.6,1,0
17.1,0,1
45.7,0,1
178.3,1,0
155.0,0,1
116.4,1,0
141.6,1,0
113.7,0,1
51.4,1,0
155.0,1,0
47.0,0,1
81.7,0,1
150.3,1,0
59.2,0,1
179.4,0,1
65.6,1,0
166.0,1,0
3.6,0,1
129.0,1,0
77.8,0,1
133.8,1,0
147.5,1,0
85.0,1,0
173.7,1,0
30.7,1,0
23.0,1,0
92.6,1,0
51.0,0,1
27.4,0,1
53.7,1,0
128.9,1,0
9.8,1,0
85.7,0,1
150.2,1,0
137.8,1,0
168.2,0,1
20.5,1,0
74.7,1,0
82.0,1,0
66.0,1,0
10.1,0,1
76.5,0,1
46.7,1,0
159.8,0,1
178.8,0,1
34.8,0,1
161.3,1,0
72.7,1,0
78.9,0,1
69.5,1,0
86.3,0,1
