alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
78.6,85,0,1,0,1
124.2,157,0,1,0,1
49.3,73,1,0,0,1
165.0,56,1,0,1,0
95.9,87,0,1,0,1
153.8,25,0,1,1,0
78.1,164,0,1,1,0
28.0,103,1,0,0,1
151.6,23,0,1,1,0
6.8,168,1,0,1,0
21.9,78,1,0,0,1
27.6,69,1,0,0,1
121.0,18,0,1,1,0
89.2,86,1,0,0,1
64.4,6,1,0,1,0
152.4,23,0,1,1,0
83.6,164,1,0,0,1
77.2,173,1,0,0,1
119.0,54,0,1,1,0
76.9,178,1,0,1,0
9.0,47,1,0,1,0
52.7,163,1,0,1,0
62.2,24,0,1,1,0
118.2,7,0,1,1,0
77.1,142,0,1,0,1
128.6,143,1,0,0,1
48.3,135,1,0,0,1
72.9,145,0,1,1,0
113.4,17,0,1,1,0
165.4,157,1,0,0,1
148.3,158,1,0,0,1
78.6,97,1,0,0,1
115.3,99,0,1,0,1
54.8,123,1,0,0,1
77.6,124,0,1,0,1
2.6,132,0,1,0,1
144.9,148,0,1,1,0
102.4,142,0,1,0,1
31.4,3,1,0,1,0
72.4,133,0,1,1,0
66.7,68,0,1,0,1
59.4,94,1,0,0,1
155.6,171,1,0,0,1
123.2,58,0,1,0,1
91.2,142,1,0,1,0
75.0,24,0,1,1,0
58.3,137,0,1,0,1
117.1,34,0,1,1,0
124.6,98,0,1,0,1
81.1,19,0,1,1,0
85.8,18,1,0,1,0
75.8,56,1,0,1,0
92.0,119,0,1,0,1
147.4,31,0,1,1,0
88.4,18,0,1,1,0
61.5,179,1,0,0,1
42.2,151,1,0,1,0
146.7,172,0,1,1,0
170.0,137,1,0,0,1
36.5,136,1,0,0,1
179.3,107,1,0,0,1
126.8,101,0,1,0,1
48.7,163,1,0,1,0
128.6,93,1,0,0,1
107.5,71,0,1,1,0
88.2,178,1,0,1,0
89.0,131,0,1,0,1
151.9,94,1,0,0,1
57.7,37,1,0,1,0
172.9,82,0,1,0,1
96.5,99,1,0,0,1
9.0,38,1,0,1,0
124.3,71,0,1,1,0
114.8,51,0,1,1,0
70.9,94,1,0,0,1
109.2,173,0,1,0,1
26.5,21,1,0,1,0
80.6,169,0,1,1,0
68.7,46,1,0,1,0
76.5,62,0,1,1,0
70.3,19,1,0,1,0
36.9,109,1,0,0,1
54.3,155,1,0,0,1
68.2,166,1,0,1,0
135.2,69,0,1,0,1
41.7,172,1,0,0,1
87.6,178,0,1,1,0
123.6,110,0,1,0,1
2.1,63,1,0,0,1
25.5,22,1,0,1,0
108.3,58,0,1,1,0
161.2,76,1,0,0,1
101.5,104,0,1,0,1
156.0,56,1,0,0,1
131.8,36,0,1,1,0
35.6,10,1,0,1,0
154.1,56,1,0,1,0
4.4,86,1,0,0,1
169.6,6,1,0,1,0
73.1,116,0,1,1,0
158.1,11,1,0,1,0
94.3,64,0,1,1,0
121.1,40,0,1,1,0
141.6,86,0,1,0,1
163.6,93,1,0,0,1
136.5,71,0,1,1,0
31.8,78,1,0,0,1
35.7,11,1,0,1,0
73.1,108,1,0,0,1
157.3,80,0,1,0,1
48.4,169,1,0,1,0
96.4,150,0,1,0,1
6.3,6,1,0,1,0
61.1,13,0,1,1,0
178.1,114,1,0,0,1
82.4,17,0,1,1,0
72.8,136,1,0,0,1
161.3,72,0,1,1,0
36.1,27,1,0,1,0
131.6,45,0,1,1,0
161.5,125,1,0,0,1
54.5,118,0,1,0,1
110.9,146,0,1,1,0
153.3,81,0,1,0,1
132.1,13,0,1,1,0
31.1,72,1,0,1,0
144.1,79,1,0,1,0
34.7,81,1,0,0,1
121.0,169,0,1,0,1
133.2,119,0,1,0,1
163.4,124,1,0,0,1
105.6,86,0,1,0,1
115.7,88,0,1,0,1
165.0,125,1,0,0,1
151.8,69,0,1,0,1
46.2,63,1,0,1,0
39.9,139,0,1,0,1
127.8,121,0,1,0,1
167.9,30,0,1,1,0
171.8,38,1,0,1,0
145.2,38,0,1,1,0
53.3,58,1,0,1,0
50.1,1,1,0,1,0
91.3,169,1,0,0,1
125.7,149,0,1,0,1
119.6,25,1,0,1,0
173.9,17,1,0,1,0
155.8,146,0,1,1,0
146.0,25,0,1,1,0
158.8,84,0,1,0,1
77.3,91,0,1,0,1
88.0,25,0,1,1,0
85.4,172,0,1,1,0
31.1,21,1,0,1,0
21.3,72,1,0,1,0
173.7,29,0,1,1,0
159.1,72,0,1,1,0
30.0,39,1,0,1,0
155.9,151,0,1,0,1
124.4,79,0,1,0,1
144.3,126,0,1,0,1
148.1,87,0,1,0,1
150.1,59,0,1,0,1
15.5,120,1,0,0,1
25.6,128,1,0,0,1
20.4,112,1,0,0,1
157.3,17,1,0,1,0
38.9,76,1,0,0,1
10.2,69,1,0,1,0
128.3,109,0,1,0,1
8.9,156,1,0,0,1
26.2,22,1,0,1,0
123.9,14,0,1,1,0
168.3,145,1,0,0,1
178.0,158,1,0,1,0
138.1,64,0,1,1,0
143.8,31,1,0,1,0
159.3,150,1,0,0,1
147.9,158,0,1,0,1
58.3,76,0,1,0,1
25.0,97,1,0,0,1
131.5,10,0,1,1,0
122.5,23,0,1,1,0
137.2,97,0,1,0,1
13.4,7,1,0,1,0
79.8,13,0,1,1,0
173.4,49,0,1,1,0
36.6,48,1,0,0,1
55.0,158,1,0,0,1
46.3,26,1,0,1,0
104.7,82,0,1,0,1
76.3,106,1,0,0,1
153.2,72,1,0,1,0
97.7,88,0,1,0,1
164.2,66,1,0,0,1
46.5,20,1,0,1,0
84.6,107,1,0,0,1
65.1,152,0,1,1,0
70.4,153,0,1,0,1
17.8,98,1,0,0,1
24.6,155,1,0,0,1
135.3,90,0,1,0,1
122.8,74,0,1,0,1
78.7,63,0,1,1,0
103.9,76,0,1,0,1
11.0,177,1,0,1,0
38.8,48,1,0,0,1
73.8,143,1,0,1,0
12.3,24,1,0,1,0
109.7,58,0,1,1,0
95.7,167,0,1,0,1
143.7,153,1,0,1,0
11.5,133,1,0,0,1
142.9,68,0,1,0,1
174.0,153,1,0,0,1
118.4,60,0,1,1,0
96.4,87,0,1,0,1
123.0,8,0,1,0,1
75.0,129,0,1,0,1
136.6,21,0,1,1,0
116.5,36,0,1,0,1
125.3,113,0,1,0,1
62.9,81,1,0,0,1
20.9,37,1,0,1,0
73.5,47,1,0,1,0
160.2,127,1,0,0,1
167.1,24,0,1,1,0
6.2,172,1,0,1,0
161.0,9,0,1,1,0
24.8,170,1,0,1,0
26.0,157,1,0,0,1
59.9,163,0,1,0,1
173.6,47,1,0,1,0
59.4,82,0,1,0,1
18.2,116,1,0,0,1
103.2,42,0,1,1,0
126.4,166,0,1,1,0
127.9,21,0,1,1,0
129.6,105,0,1,0,1
23.8,123,1,0,0,1
106.2,11,0,1,1,0
71.3,66,0,1,0,1
135.2,97,0,1,0,1
32.5,156,1,0,1,0
54.8,0,1,0,0,1
154.3,157,1,0,1,0
95.5,104,0,1,0,1
137.1,72,1,0,1,0
134.9,31,0,1,1,0
104.8,174,0,1,1,0
108.6,128,0,1,0,1
62.7,111,1,0,0,1
112.8,35,0,1,1,0
27.9,165,1,0,1,0
101.5,34,0,1,0,1
101.3,135,0,1,0,1
1.5,25,1,0,1,0
105.4,92,0,1,0,1
12.1,142,1,0,0,1
95.1,27,0,1,0,1
9.5,140,1,0,1,0
23.4,34,1,0,1,0
151.8,141,0,1,0,1
43.3,129,1,0,0,1
0.7,73,0,1,0,1
159.3,74,1,0,1,0
108.2,23,0,1,1,0
68.7,114,0,1,0,1
77.5,124,1,0,0,1
95.0,108,0,1,0,1
137.1,144,0,1,0,1
31.6,119,1,0,0,1
150.9,106,0,1,0,1
135.6,91,0,1,0,1
63.2,117,0,1,0,1
6.2,135,1,0,0,1
94.3,71,0,1,0,1
53.3,138,0,1,0,1
104.4,129,0,1,0,1
27.9,11,1,0,1,0
165.4,42,0,1,1,0
53.2,7,0,1,1,0
87.1,169,1,0,1,0
123.1,90,0,1,1,0
90.8,80,0,1,0,1
46.8,125,0,1,0,1
146.6,163,0,1,1,0
177.7,100,1,0,0,1
167.9,116,1,0,0,1
161.1,118,1,0,0,1
145.4,138,0,1,0,1
51.4,153,1,0,0,1
132.3,7,0,1,1,0
177.3,70,0,1,0,1
27.8,53,1,0,1,0
93.6,24,0,1,1,0
44.3,118,1,0,0,1
74.2,160,0,1,1,0
66.2,140,1,0,0,1
44.1,131,1,0,0,1
108.9,79,0,1,1,0
108.8,59,0,1,1,0
78.6,49,1,0,1,0
72.5,87,0,1,0,1
67.6,98,0,1,0,1
80.8,132,0,1,0,1
44.6,137,1,0,0,1
18.4,137,1,0,0,1
172.0,142,1,0,0,1
94.5,47,0,1,1,0
85.4,93,0,1,0,1
137.7,100,0,1,0,1
157.7,94,0,1,0,1
140.7,22,0,1,1,0
96.5,80,0,1,0,1
176.8,81,1,0,0,1
66.4,44,0,1,1,0
95.9,160,0,1,0,1
84.5,51,1,0,1,0
6.0,121,1,0,0,1
147.9,138,0,1,0,1
169.2,4,0,1,1,0
62.0,109,0,1,0,1
32.2,1,1,0,1,0
91.0,117,0,1,0,1
76.2,170,0,1,1,0
144.1,165,0,1,0,1
7.4,10,1,0,1,0
72.3,96,0,1,0,1
10.7,88,1,0,0,1
137.1,19,0,1,1,0
75.9,61,1,0,0,1
73.5,163,0,1,0,1
18.5,167,1,0,1,0
78.9,49,0,1,1,0
158.5,3,1,0,0,1
68.7,10,0,1,1,0
12.3,80,1,0,0,1
81.8,12,0,1,1,0
44.2,105,1,0,0,1
87.6,45,1,0,1,0
47.4,23,1,0,1,0
128.3,41,0,1,1,0
67.1,178,1,0,0,1
76.9,116,0,1,0,1
108.9,36,0,1,1,0
30.2,132,1,0,1,0
37.1,140,0,1,0,1
125.8,22,0,1,1,0
23.7,152,1,0,1,0
68.4,172,0,1,1,0
73.8,51,0,1,1,0
81.7,176,0,1,1,0
69.1,49,0,1,1,0
1.9,10,1,0,1,0
75.9,12,1,0,1,0
154.5,46,1,0,0,1
55.5,53,1,0,1,0
168.8,177,1,0,0,1
14.0,19,1,0,1,0
33.1,133,1,0,0,1
135.7,18,0,1,1,0
69.1,62,1,0,1,0
22.1,62,1,0,0,1
57.9,73,1,0,0,1
56.3,172,1,0,0,1
146.7,113,0,1,0,1
74.4,20,1,0,1,0
24.2,30,1,0,1,0
109.7,69,0,1,1,0
107.4,15,0,1,1,0
149.2,124,0,1,0,1
53.4,165,1,0,1,0
12.2,96,1,0,0,1
128.2,9,0,1,1,0
139.9,54,0,1,1,0
58.6,70,0,1,1,0
159.4,146,0,1,0,1
143.7,7,0,1,1,0
139.7,85,1,0,0,1
69.5,144,1,0,0,1
175.7,111,1,0,0,1
70.5,166,1,0,1,0
37.0,69,1,0,1,0
153.7,102,0,1,0,1
75.1,158,0,1,0,1
168.7,120,0,1,0,1
62.4,71,1,0,0,1
166.7,62,1,0,1,0
129.5,0,0,1,0,1
153.0,14,0,1,1,0
121.8,111,0,1,0,1
28.9,44,1,0,1,0
54.9,24,0,1,1,0
176.4,147,1,0,0,1
134.0,123,0,1,0,1
51.3,68,0,1,1,0
161.0,138,1,0,0,1
58.4,43,1,0,1,0
150.3,118,1,0,0,1
155.8,159,0,1,0,1
144.2,118,0,1,0,1
131.4,30,0,1,1,0
136.0,115,0,1,0,1
144.4,173,0,1,1,0
105.3,165,0,1,0,1
87.3,90,0,1,0,1
6.1,17,0,1,1,0
152.4,74,0,1,0,1
21.0,112,1,0,0,1
137.1,0,0,1,1,0
153.5,43,1,0,1,0
61.5,177,1,0,1,0
11.0,30,1,0,1,0
133.4,123,0,1,0,1
143.7,39,0,1,1,0
49.4,141,0,1,1,0
34.2,29,1,0,1,0
36.7,96,1,0,0,1
60.2,34,1,0,1,0
30.6,110,1,0,0,1
5.7,33,1,0,1,0
17.1,76,1,0,0,1
166.9,99,1,0,0,1
102.0,2,0,1,1,0
50.3,81,1,0,0,1
47.4,66,1,0,1,0
47.2,11,1,0,1,0
85.0,113,0,1,0,1
145.7,124,1,0,0,1
7.5,124,1,0,0,1
51.9,106,1,0,0,1
97.7,27,0,1,1,0
138.5,45,0,1,1,0
77.9,163,1,0,1,0
132.7,54,0,1,1,0
109.2,105,0,1,0,1
157.7,50,1,0,1,0
47.5,2,1,0,1,0
113.4,118,0,1,0,1
179.9,68,1,0,0,1
70.0,151,0,1,1,0
142.1,91,0,1,1,0
39.4,38,1,0,1,0
161.5,13,1,0,1,0
85.6,62,0,1,1,0
57.8,79,1,0,0,1
98.4,123,0,1,0,1
163.6,89,1,0,0,1
80.2,19,0,1,1,0
51.4,2,1,0,1,0
139.6,147,0,1,0,1
39.1,94,1,0,0,1
45.7,13,1,0,1,0
51.3,83,1,0,0,1
60.3,174,1,0,1,0
49.6,87,1,0,1,0
177.4,107,1,0,0,1
71.2,57,1,0,0,1
179.2,49,1,0,1,0
145.9,57,1,0,0,1
52.2,109,1,0,0,1
158.0,113,0,1,0,1
22.2,45,1,0,1,0
81.5,1,0,1,1,0
42.3,126,1,0,0,1
175.3,145,1,0,0,1
34.6,148,1,0,0,1
114.2,126,0,1,0,1
124.2,121,0,1,0,1
144.9,115,0,1,0,1
109.8,163,0,1,0,1
72.7,109,1,0,0,1
176.8,149,0,1,0,1
109.5,82,0,1,0,1
3.6,82,1,0,0,1
131.9,177,0,1,1,0
18.4,38,1,0,1,0
128.7,58,1,0,0,1
0.5,136,1,0,0,1
131.4,62,1,0,1,0
102.7,88,0,1,0,1
54.4,71,1,0,0,1
5.5,38,1,0,1,0
166.0,1,0,1,1,0
160.3,2,0,1,1,0
153.8,17,1,0,1,0
172.6,12,1,0,1,0
23.8,103,1,0,0,1
45.5,159,1,0,0,1
4.0,61,1,0,1,0
104.5,67,0,1,1,0
149.6,136,1,0,0,1
49.0,167,1,0,1,0
89.6,178,0,1,1,0
116.6,36,0,1,1,0
57.0,143,1,0,0,1
62.4,174,1,0,1,0
93.6,2,0,1,1,0
48.4,132,1,0,0,1
6.7,145,1,0,0,1
51.3,147,0,1,0,1
43.8,6,0,1,1,0
131.7,168,0,1,1,0
144.7,50,1,0,1,0
151.4,52,0,1,1,0
56.2,96,1,0,0,1
77.0,61,0,1,0,1
53.1,32,1,0,1,0
125.5,46,0,1,1,0
157.7,116,0,1,0,1
118.5,121,0,1,0,1
174.0,105,1,0,0,1
108.7,120,0,1,0,1
107.8,118,0,1,0,1
60.0,7,1,0,1,0
122.4,69,0,1,1,0
18.1,92,1,0,0,1
143.9,1,1,0,1,0
48.3,47,0,1,1,0
165.9,136,0,1,0,1
156.3,4,1,0,1,0
69.1,160,0,1,1,0
129.0,49,0,1,1,0
36.2,155,1,0,0,1
154.6,129,0,1,0,1
158.5,32,1,0,1,0
53.8,177,1,0,1,0
158.6,146,1,0,1,0
171.5,148,1,0,0,1
36.7,50,1,0,1,0
15.4,17,1,0,1,0
8.0,33,1,0,1,0
106.4,67,0,1,0,1
46.0,46,1,0,0,1
88.7,97,0,1,1,0
80.4,76,0,1,1,0
165.6,101,0,1,0,1
140.1,178,1,0,1,0
162.2,44,1,0,1,0
93.2,44,0,1,1,0
137.5,127,0,1,0,1
166.5,143,1,0,1,0
36.6,24,1,0,1,0
34.5,155,1,0,0,1
57.4,6,0,1,1,0
33.9,17,1,0,1,0
36.5,33,1,0,1,0
37.0,79,1,0,1,0
12.1,15,1,0,1,0
148.4,37,1,0,1,0
11.4,101,1,0,0,1
106.0,130,0,1,0,1
59.3,179,1,0,1,0
145.8,11,0,1,1,0
109.8,158,0,1,0,1
44.1,38,1,0,1,0
88.5,96,0,1,1,0
159.8,101,1,0,0,1
1.4,117,1,0,0,1
123.7,114,0,1,0,1
55.6,70,1,0,0,1
160.7,88,1,0,0,1
35.3,31,1,0,1,0
158.6,19,0,1,1,0
59.8,27,1,0,1,0
90.7,141,0,1,0,1
42.6,140,1,0,0,1
147.7,34,0,1,1,0
23.8,163,1,0,0,1
106.0,163,0,1,0,1
52.9,173,1,0,0,1
39.7,178,1,0,1,0
144.7,45,0,1,1,0
17.4,78,1,0,0,1
121.2,96,0,1,0,1
9.4,75,1,0,0,1
108.9,174,0,1,0,1
13.1,76,1,0,1,0
19.5,54,1,0,1,0
113.1,75,0,1,0,1
42.9,44,1,0,0,1
161.3,68,1,0,1,0
151.2,49,1,0,1,0
102.3,26,0,1,1,0
62.7,72,1,0,1,0
22.6,179,1,0,1,0
2.8,18,1,0,1,0
138.8,133,1,0,0,1
95.0,49,1,0,0,1
12.7,4,1,0,1,0
31.5,24,1,0,1,0
142.5,97,1,0,0,1
44.9,175,1,0,1,0
73.0,109,0,1,0,1
117.2,51,0,1,1,0
91.4,177,0,1,1,0
166.0,50,0,1,1,0
7.2,84,1,0,0,1
55.8,117,0,1,0,1
90.2,24,0,1,1,0
75.6,159,0,1,1,0
110.8,137,0,1,0,1
147.4,173,0,1,1,0
126.3,75,0,1,1,0
139.9,86,0,1,1,0
49.2,35,1,0,1,0
82.1,117,0,1,0,1
21.4,109,1,0,0,1
36.1,31,1,0,1,0
114.6,178,0,1,1,0
174.1,166,1,0,1,0
54.5,123,1,0,0,1
5.2,144,1,0,0,1
63.2,64,1,0,0,1
112.5,50,0,1,1,0
146.2,163,0,1,1,0
165.4,97,0,1,0,1
58.6,144,1,0,0,1
144.4,177,0,1,1,0
179.6,45,1,0,1,0
127.4,125,0,1,0,1
77.1,63,1,0,1,0
3.6,150,1,0,1,0
125.3,109,0,1,0,1
6.4,154,1,0,1,0
23.8,112,1,0,0,1
90.2,163,0,1,0,1
144.4,22,1,0,1,0
11.1,134,1,0,0,1
72.8,62,1,0,1,0
24.8,22,1,0,1,0
172.2,91,1,0,0,1
27.6,52,1,0,1,0
69.5,48,1,0,1,0
9.2,160,1,0,0,1
52.2,70,1,0,0,1
106.9,80,0,1,0,1
41.5,139,0,1,0,1
4.9,103,1,0,0,1
163.8,71,0,1,1,0
129.1,109,0,1,0,1
69.0,151,1,0,0,1
90.3,10,0,1,1,0
109.8,91,0,1,0,1
165.8,8,1,0,1,0
88.5,103,0,1,0,1
143.9,130,1,0,1,0
3.0,77,1,0,1,0
165.1,90,1,0,0,1
115.6,42,0,1,1,0
103.3,86,0,1,1,0
25.8,137,1,0,1,0
87.3,159,0,1,0,1
151.3,161,1,0,0,1
132.6,111,0,1,0,1
109.4,77,0,1,0,1
152.7,12,1,0,1,0
156.4,87,1,0,0,1
152.4,100,0,1,0,1
153.5,74,0,1,0,1
104.6,116,0,1,0,1
66.9,86,1,0,0,1
13.7,177,1,0,1,0
65.5,78,0,1,1,0
173.8,156,1,0,1,0
106.8,56,0,1,0,1
19.6,120,1,0,0,1
32.3,19,1,0,1,0
126.1,89,0,1,0,1
106.1,168,0,1,1,0
31.9,114,1,0,0,1
76.5,20,0,1,1,0
101.7,135,0,1,1,0
156.9,133,0,1,0,1
84.3,92,1,0,0,1
89.2,127,0,1,0,1
58.2,170,1,0,0,1
117.6,2,0,1,1,0
140.2,79,0,1,1,0
1.5,122,1,0,0,1
91.5,173,1,0,1,0
114.9,90,0,1,0,1
150.5,23,0,1,1,0
95.7,77,0,1,0,1
85.9,87,0,1,0,1
99.3,8,0,1,1,0
91.9,71,0,1,1,0
133.0,106,0,1,0,1
104.5,9,0,1,1,0
171.5,102,1,0,0,1
137.6,146,0,1,0,1
153.0,110,1,0,0,1
79.8,16,0,1,1,0
108.2,149,0,1,0,1
112.0,3,0,1,1,0
10.0,176,1,0,0,1
31.4,151,1,0,0,1
159.4,179,1,0,1,0
22.9,131,1,0,0,1
115.2,161,0,1,1,0
36.5,86,1,0,1,0
63.7,67,1,0,0,1
146.1,52,1,0,1,0
85.5,33,0,1,1,0
41.4,111,1,0,0,1
101.8,108,0,1,0,1
59.1,123,1,0,0,1
18.0,158,1,0,0,1
2.9,89,0,1,0,1
14.5,32,1,0,1,0
89.8,48,0,1,0,1
138.4,156,0,1,0,1
126.9,72,0,1,0,1
155.3,97,0,1,0,1
146.4,160,1,0,1,0
30.1,50,1,0,1,0
127.4,111,0,1,0,1
153.3,151,1,0,0,1
174.3,121,1,0,0,1
138.6,117,0,1,0,1
42.2,154,1,0,0,1
11.1,58,1,0,1,0
136.5,153,0,1,0,1
156.1,10,1,0,1,0
57.3,13,1,0,1,0
54.5,165,1,0,0,1
100.2,143,0,1,1,0
116.0,161,0,1,0,1
115.3,27,0,1,1,0
75.9,144,0,1,0,1
126.0,47,0,1,1,0
93.7,163,1,0,1,0
75.8,36,0,1,1,0
89.9,106,1,0,0,1
169.3,47,0,1,1,0
54.9,60,1,0,0,1
20.1,178,1,0,1,0
74.2,46,0,1,1,0
98.7,45,0,1,1,0
90.8,11,0,1,1,0
37.5,22,1,0,1,0
73.1,111,0,1,0,1
47.5,125,0,1,0,1
118.9,43,0,1,1,0
105.3,3,0,1,1,0
128.2,71,0,1,1,0
141.5,35,1,0,1,0
176.9,2,1,0,1,0
177.1,106,1,0,0,1
94.8,5,0,1,0,1
2.7,9,0,1,1,0
40.7,109,1,0,0,1
134.1,177,0,1,1,0
176.4,65,0,1,0,1
9.8,153,1,0,1,0
109.3,175,0,1,0,1
161.1,138,0,1,0,1
44.4,112,1,0,0,1
33.2,57,1,0,0,1
92.1,37,0,1,1,0
171.2,52,1,0,1,0
43.6,46,1,0,0,1
48.2,86,1,0,0,1
78.2,36,1,0,1,0
1.6,24,1,0,1,0
158.6,42,1,0,1,0
154.7,128,0,1,0,1
73.4,54,1,0,1,0
73.5,122,0,1,0,1
169.2,147,0,1,1,0
68.5,99,1,0,0,1
125.3,148,0,1,0,1
57.1,17,0,1,1,0
54.3,39,0,1,1,0
94.9,117,0,1,0,1
92.5,44,0,1,1,0
135.4,143,0,1,0,1
57.5,27,1,0,1,0
145.0,61,0,1,1,0
91.3,73,0,1,1,0
131.9,13,1,0,1,0
78.6,148,0,1,1,0
157.9,144,1,0,1,0
167.7,7,1,0,1,0
146.9,63,0,1,0,1
19.4,40,1,0,1,0
70.2,132,1,0,0,1
56.1,147,1,0,0,1
87.3,37,0,1,1,0
138.8,108,0,1,0,1
178.8,5,1,0,1,0
178.4,43,1,0,1,0
96.4,101,0,1,0,1
117.9,125,0,1,1,0
160.7,71,0,1,0,1
149.7,19,0,1,1,0
122.7,6,1,0,1,0
6.3,161,1,0,0,1
23.4,117,1,0,0,1
47.2,14,1,0,1,0
7.8,155,1,0,1,0
71.5,66,0,1,1,0
126.2,126,0,1,0,1
82.1,178,0,1,1,0
89.8,141,0,1,0,1
167.1,137,0,1,1,0
159.6,94,1,0,0,1
162.3,91,1,0,0,1
123.8,123,0,1,0,1
175.8,139,1,0,0,1
112.4,77,0,1,1,0
98.7,51,0,1,1,0
140.8,91,0,1,0,1
150.6,113,0,1,0,1
132.1,145,0,1,0,1
118.9,131,0,1,1,0
144.8,94,0,1,0,1
19.9,85,1,0,0,1
124.4,2,0,1,1,0
73.7,41,1,0,1,0
175.4,125,0,1,0,1
17.6,142,1,0,0,1
52.8,134,1,0,0,1
156.6,147,0,1,1,0
113.4,33,0,1,1,0
16.6,110,1,0,0,1
153.5,169,0,1,1,0
174.6,142,1,0,1,0
36.9,126,1,0,0,1
70.1,31,0,1,1,0
127.8,129,0,1,0,1
5.2,36,1,0,1,0
10.2,134,1,0,0,1
54.7,30,1,0,1,0
126.1,51,1,0,1,0
107.2,144,0,1,0,1
153.9,32,1,0,1,0
6.5,137,0,1,1,0
176.7,60,0,1,1,0
132.7,166,1,0,0,1
22.5,40,1,0,1,0
17.1,134,1,0,0,1
99.7,71,0,1,1,0
126.8,179,0,1,1,0
69.7,90,1,0,0,1
98.2,42,1,0,1,0
16.0,92,1,0,0,1
76.6,74,0,1,0,1
3.8,170,0,1,1,0
70.7,87,0,1,0,1
75.5,130,0,1,0,1
50.5,150,1,0,0,1
23.9,111,1,0,0,1
142.0,4,0,1,1,0
169.6,100,1,0,0,1
145.7,2,0,1,1,0
51.2,73,0,1,0,1
142.8,128,0,1,0,1
141.2,170,0,1,1,0
161.4,87,0,1,1,0
113.9,75,0,1,1,0
133.2,35,0,1,1,0
72.2,102,1,0,0,1
12.9,136,1,0,0,1
126.1,61,0,1,1,0
129.7,143,0,1,1,0
139.4,178,1,0,1,0
57.0,24,0,1,1,0
33.0,52,1,0,1,0
7.9,53,1,0,1,0
143.6,103,0,1,1,0
7.5,173,1,0,1,0
44.6,78,0,1,1,0
107.7,17,0,1,1,0
50.5,128,0,1,0,1
41.2,14,1,0,1,0
79.6,123,0,1,0,1
121.6,158,0,1,0,1
178.5,32,1,0,1,0
7.1,149,1,0,0,1
108.8,88,0,1,1,0
153.8,94,0,1,0,1
54.0,76,1,0,0,1
49.9,58,0,1,1,0
100.6,150,0,1,0,1
42.5,0,1,0,1,0
148.3,145,0,1,0,1
17.9,99,1,0,0,1
30.7,85,1,0,0,1
28.7,31,1,0,1,0
58.9,53,0,1,1,0
103.3,149,0,1,0,1
36.1,155,1,0,1,0
177.7,88,1,0,0,1
172.9,54,0,1,1,0
13.7,96,1,0,1,0
138.4,5,0,1,1,0
142.8,26,0,1,1,0
149.2,93,1,0,0,1
31.0,3,1,0,1,0
152.7,160,0,1,0,1
26.8,94,1,0,0,1
119.5,54,0,1,1,0
38.9,148,1,0,0,1
141.6,144,0,1,0,1
34.2,176,1,0,0,1
59.7,116,0,1,0,1
0.5,9,1,0,0,1
16.8,126,1,0,0,1
95.1,147,0,1,0,1
111.1,70,0,1,0,1
141.4,126,1,0,0,1
1.8,135,1,0,0,1
168.6,1,1,0,1,0
17.0,56,1,0,1,0
33.9,34,1,0,1,0
56.5,137,1,0,0,1
22.4,132,1,0,0,1
31.3,117,1,0,0,1
109.8,93,0,1,0,1
40.6,45,1,0,1,0
87.3,138,0,1,1,0
19.0,137,1,0,0,1
171.1,35,1,0,1,0
155.0,149,1,0,0,1
109.2,3,0,1,1,0
155.0,129,0,1,1,0
37.6,106,0,1,0,1
18.7,168,1,0,1,0
75.2,90,0,1,0,1
29.2,170,1,0,1,0
127.3,175,0,1,1,0
58.5,82,0,1,0,1
158.5,140,1,0,0,1
94.8,142,0,1,0,1
93.4,24,0,1,1,0
119.2,101,0,1,0,1
166.0,121,1,0,0,1
58.5,82,0,1,0,1
46.9,41,1,0,0,1
126.9,31,0,1,1,0
142.6,43,1,0,0,1
96.8,29,0,1,1,0
81.3,34,0,1,1,0
152.4,121,1,0,0,1
107.3,30,0,1,1,0
176.3,66,0,1,1,0
173.4,36,0,1,1,0
32.6,129,1,0,0,1
153.1,110,0,1,0,1
64.6,127,0,1,0,1
146.0,179,0,1,1,0
145.0,50,1,0,1,0
29.6,57,1,0,0,1
92.9,50,0,1,1,0
112.2,147,0,1,0,1
83.3,38,0,1,1,0
69.9,136,1,0,0,1
92.0,9,0,1,1,0
41.2,19,1,0,1,0
109.9,131,0,1,0,1
12.7,30,1,0,1,0
12.8,21,1,0,1,0
179.0,53,1,0,0,1
22.5,156,1,0,1,0
55.8,113,1,0,0,1
76.9,13,1,0,1,0
178.5,120,1,0,0,1
163.8,163,0,1,1,0
53.2,172,1,0,0,1
76.5,121,1,0,0,1
135.0,156,0,1,0,1
53.3,147,1,0,0,1
156.1,35,1,0,0,1
108.9,18,0,1,1,0
10.3,179,1,0,1,0
129.5,115,0,1,0,1
48.4,155,1,0,0,1
155.1,172,0,1,0,1
133.5,48,0,1,1,0
113.9,90,0,1,0,1
140.5,58,0,1,1,0
70.1,22,1,0,1,0
126.4,112,0,1,0,1
21.2,123,1,0,0,1
40.0,37,1,0,1,0
11.6,48,1,0,1,0
131.1,133,0,1,0,1
159.1,90,1,0,0,1
73.5,4,0,1,1,0
22.4,153,1,0,0,1
39.7,120,1,0,0,1
81.8,14,1,0,0,1
131.1,130,0,1,0,1
6.2,94,1,0,0,1
147.7,176,0,1,1,0
