alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
61.1,3,1,0,0,1
62.5,167,1,0,0,1
28.8,113,1,0,0,1
83.1,99,1,0,0,1
90.4,88,0,1,0,1
114.5,17,0,1,1,0
114.5,179,0,1,0,1
167.3,48,1,0,1,0
170.5,57,0,1,0,1
47.7,58,1,0,1,0
26.6,34,1,0,1,0
169.1,27,1,0,1,0
126.8,74,0,1,0,1
13.8,171,1,0,0,1
116.0,45,0,1,1,0
137.3,155,0,1,0,1
166.1,51,1,0,1,0
78.0,93,0,1,0,1
116.8,1,0,1,1,0
3.9,150,1,0,0,1
125.3,161,0,1,1,0
167.0,140,0,1,0,1
90.0,153,0,1,0,1
17.0,103,1,0,0,1
126.3,172,0,1,1,0
58.9,2,1,0,1,0
112.5,122,0,1,0,1
127.1,15,0,1,1,0
15.9,119,1,0,0,1
101.5,38,0,1,1,0
74.2,129,1,0,0,1
16.5,132,1,0,0,1
13.7,102,1,0,0,1
150.7,100,0,1,0,1
23.0,178,1,0,1,0
7.7,56,1,0,1,0
33.3,167,1,0,1,0
100.6,125,0,1,0,1
20.3,123,1,0,0,1
138.4,57,0,1,0,1
135.0,142,0,1,0,1
82.6,7,0,1,1,0
1.5,48,1,0,1,0
156.3,100,0,1,0,1
24.8,128,1,0,0,1
144.7,24,0,1,1,0
117.1,102,0,1,0,1
115.6,44,0,1,1,0
143.6,53,0,1,1,0
97.8,63,0,1,1,0
108.1,112,0,1,0,1
37.6,166,1,0,1,0
11.8,18,1,0,1,0
92.4,96,0,1,0,1
5.9,158,0,1,1,0
59.9,74,1,0,0,1
153.8,95,0,1,0,1
143.7,175,0,1,1,0
122.6,87,0,1,0,1
21.2,175,1,0,0,1
89.2,173,1,0,1,0
53.4,120,1,0,0,1
54.9,7,0,1,1,0
150.5,158,0,1,0,1
149.0,159,0,1,1,0
21.6,63,1,0,0,1
15.1,42,1,0,1,0
100.2,39,0,1,1,0
72.8,88,0,1,0,1
96.9,38,0,1,1,0
95.5,6,0,1,0,1
26.5,162,1,0,1,0
120.8,72,0,1,0,1
169.2,148,0,1,1,0
69.5,167,1,0,0,1
32.6,146,1,0,0,1
55.2,158,1,0,1,0
66.1,44,1,0,1,0
74.0,87,1,0,0,1
67.8,54,0,1,1,0
166.1,63,0,1,1,0
78.6,53,0,1,1,0
17.5,101,1,0,0,1
2.3,69,1,0,1,0
2.2,116,1,0,0,1
159.8,96,1,0,1,0
24.0,137,1,0,0,1
162.5,32,0,1,1,0
86.7,26,0,1,1,0
104.0,53,0,1,1,0
160.2,66,1,0,1,0
20.9,157,1,0,0,1
95.3,46,0,1,1,0
17.7,25,1,0,1,0
154.9,140,1,0,0,1
102.3,50,1,0,0,1
71.2,70,1,0,1,0
176.0,39,1,0,1,0
46.3,17,1,0,1,0
176.0,148,1,0,0,1
23.8,83,1,0,0,1
94.9,125,0,1,0,1
56.3,150,0,1,0,1
58.3,106,1,0,0,1
47.0,136,1,0,0,1
72.3,128,0,1,0,1
34.1,172,1,0,1,0
144.1,38,0,1,1,0
73.1,133,1,0,0,1
174.3,42,1,0,1,0
138.4,53,0,1,0,1
158.5,2,0,1,1,0
26.4,70,1,0,0,1
61.7,48,1,0,1,0
131.7,35,0,1,1,0
74.7,75,0,1,0,1
59.3,169,0,1,0,1
167.8,148,1,0,0,1
140.8,31,0,1,1,0
17.6,59,1,0,1,0
104.9,6,0,1,0,1
107.5,92,0,1,0,1
162.1,109,1,0,0,1
28.2,102,1,0,0,1
116.8,116,0,1,0,1
150.4,107,1,0,0,1
69.3,92,0,1,1,0
74.0,126,1,0,0,1
19.8,122,1,0,0,1
111.9,40,0,1,1,0
166.6,1,1,0,1,0
90.5,22,1,0,1,0
70.9,48,0,1,1,0
105.5,11,0,1,1,0
87.9,78,0,1,0,1
46.3,52,1,0,1,0
26.5,167,1,0,0,1
172.0,159,1,0,0,1
179.7,42,1,0,1,0
78.4,68,0,1,1,0
62.8,114,0,1,0,1
10.7,54,1,0,1,0
142.4,87,0,1,0,1
11.0,51,0,1,1,0
33.0,62,1,0,1,0
141.0,142,0,1,0,1
103.6,129,0,1,0,1
137.1,116,0,1,0,1
88.4,52,1,0,1,0
89.9,9,1,0,1,0
159.8,15,0,1,1,0
173.3,153,0,1,0,1
64.5,127,0,1,0,1
117.1,0,0,1,1,0
7.0,8,1,0,1,0
53.1,79,1,0,1,0
87.7,58,0,1,1,0
71.9,51,0,1,1,0
68.7,37,1,0,1,0
23.2,33,1,0,1,0
134.2,177,0,1,0,1
131.2,38,0,1,1,0
140.5,10,0,1,1,0
112.2,153,0,1,0,1
177.5,29,0,1,1,0
150.1,179,0,1,1,0
158.2,12,0,1,1,0
109.3,179,0,1,1,0
127.4,78,0,1,0,1
113.5,177,0,1,0,1
60.2,109,0,1,0,1
153.7,88,1,0,1,0
174.8,83,0,1,0,1
51.9,93,1,0,0,1
72.7,9,1,0,1,0
29.8,6,1,0,1,0
62.4,42,1,0,1,0
155.4,101,0,1,1,0
53.1,176,1,0,1,0
14.6,147,1,0,0,1
86.2,41,0,1,1,0
166.1,42,1,0,1,0
61.0,28,0,1,1,0
97.0,174,0,1,1,0
104.0,36,0,1,1,0
60.2,96,1,0,0,1
150.8,84,0,1,0,1
157.2,51,1,0,1,0
109.3,96,0,1,0,1
81.5,9,0,1,1,0
24.2,96,1,0,0,1
168.2,159,1,0,0,1
107.5,149,0,1,0,1
123.7,31,0,1,1,0
175.6,78,1,0,0,1
133.2,159,0,1,1,0
80.8,139,0,1,0,1
46.0,65,1,0,1,0
132.5,159,0,1,0,1
93.8,113,0,1,0,1
79.7,103,0,1,0,1
89.1,145,0,1,0,1
31.8,62,1,0,0,1
70.0,92,1,0,1,0
23.1,168,1,0,0,1
70.7,49,1,0,1,0
83.3,67,1,0,1,0
160.4,24,0,1,1,0
91.9,69,0,1,0,1
86.9,40,0,1,0,1
94.9,52,0,1,1,0
131.1,64,0,1,1,0
95.3,98,0,1,0,1
179.7,9,1,0,1,0
54.3,27,1,0,1,0
145.9,25,0,1,1,0
61.9,65,1,0,1,0
14.0,11,1,0,1,0
81.1,0,0,1,1,0
117.3,156,0,1,0,1
37.3,37,1,0,1,0
9.4,137,1,0,0,1
65.7,0,1,0,1,0
3.3,98,0,1,0,1
110.0,177,0,1,1,0
2.6,102,1,0,0,1
94.0,58,0,1,1,0
32.2,91,1,0,0,1
175.2,31,1,0,1,0
1.2,4,1,0,1,0
39.5,170,1,0,1,0
113.2,152,0,1,0,1
109.2,49,0,1,1,0
176.8,87,1,0,0,1
5.6,128,1,0,0,1
94.9,130,1,0,0,1
6.9,110,1,0,0,1
142.0,120,1,0,0,1
140.4,25,0,1,1,0
27.6,105,1,0,0,1
127.5,177,0,1,1,0
43.7,32,1,0,1,0
44.7,159,1,0,1,0
34.3,111,1,0,0,1
171.2,65,1,0,1,0
158.9,36,1,0,1,0
61.6,110,0,1,0,1
96.8,156,0,1,0,1
49.7,125,1,0,0,1
31.9,32,1,0,1,0
24.4,124,1,0,0,1
148.6,44,1,0,1,0
47.8,64,1,0,1,0
151.3,115,0,1,0,1
2.6,175,1,0,1,0
75.4,7,0,1,0,1
102.8,31,0,1,1,0
119.4,48,0,1,1,0
23.1,158,1,0,1,0
87.5,9,1,0,1,0
79.1,118,0,1,0,1
35.8,131,1,0,0,1
58.7,84,1,0,0,1
77.2,124,0,1,0,1
86.8,101,0,1,1,0
155.0,32,1,0,1,0
71.3,21,0,1,1,0
42.9,3,1,0,0,1
100.0,169,0,1,0,1
159.8,125,1,0,0,1
21.3,14,1,0,1,0
49.4,138,1,0,0,1
112.0,30,0,1,1,0
152.0,97,0,1,0,1
159.1,14,0,1,1,0
155.1,67,1,0,1,0
134.0,16,0,1,1,0
38.1,26,1,0,1,0
3.7,81,1,0,0,1
128.0,14,0,1,1,0
162.5,88,1,0,0,1
21.8,0,1,0,1,0
23.9,55,1,0,1,0
127.2,26,0,1,1,0
85.4,104,0,1,0,1
94.5,3,0,1,1,0
91.1,159,0,1,0,1
177.0,53,1,0,1,0
78.1,105,1,0,0,1
28.1,66,1,0,0,1
66.8,177,1,0,1,0
37.9,57,1,0,1,0
69.2,62,1,0,1,0
143.9,33,0,1,1,0
22.1,3,1,0,1,0
65.0,21,0,1,1,0
64.1,70,1,0,1,0
90.0,122,0,1,0,1
52.3,0,1,0,1,0
167.9,27,0,1,1,0
26.5,37,1,0,1,0
153.0,9,0,1,1,0
134.4,89,0,1,0,1
178.9,137,0,1,0,1
16.8,27,1,0,1,0
29.1,62,1,0,1,0
121.5,175,0,1,1,0
165.7,77,1,0,0,1
70.7,95,1,0,0,1
5.5,100,1,0,0,1
14.3,131,1,0,0,1
102.5,161,0,1,0,1
145.0,172,0,1,1,0
28.2,99,1,0,0,1
108.5,160,0,1,0,1
27.0,142,1,0,0,1
43.6,160,1,0,0,1
86.8,159,1,0,0,1
83.9,21,0,1,1,0
20.0,132,1,0,0,1
14.6,36,1,0,1,0
86.0,157,0,1,1,0
98.2,47,1,0,1,0
79.9,31,1,0,1,0
148.5,25,0,1,1,0
40.8,68,1,0,1,0
138.0,100,0,1,0,1
140.7,161,0,1,0,1
2.1,83,1,0,1,0
152.5,86,1,0,0,1
79.8,11,0,1,1,0
168.8,11,0,1,1,0
105.4,32,0,1,1,0
15.4,0,1,0,1,0
47.3,78,1,0,1,0
85.7,6,0,1,1,0
97.0,56,1,0,1,0
100.4,66,0,1,1,0
157.9,139,1,0,0,1
34.6,130,1,0,0,1
149.7,175,1,0,1,0
0.9,88,0,1,0,1
170.4,62,1,0,1,0
65.8,131,1,0,0,1
77.1,61,1,0,0,1
90.9,18,1,0,1,0
123.3,152,0,1,0,1
151.9,17,0,1,1,0
85.2,44,0,1,1,0
136.2,58,0,1,1,0
110.4,10,0,1,0,1
90.7,129,0,1,0,1
116.4,68,0,1,0,1
139.7,153,0,1,0,1
64.7,123,1,0,0,1
51.2,52,0,1,1,0
95.4,5,1,0,1,0
153.6,5,1,0,1,0
105.6,127,0,1,0,1
34.7,101,1,0,0,1
46.6,26,1,0,1,0
66.4,172,1,0,0,1
32.0,62,1,0,1,0
27.6,174,1,0,0,1
7.4,10,1,0,1,0
68.4,31,1,0,1,0
37.0,99,1,0,0,1
77.9,176,1,0,1,0
62.1,135,1,0,0,1
170.2,132,0,1,0,1
6.3,61,1,0,1,0
50.3,146,1,0,0,1
47.3,145,1,0,0,1
123.7,56,0,1,1,0
169.5,10,0,1,1,0
83.1,144,0,1,0,1
91.1,111,0,1,0,1
126.0,6,0,1,1,0
139.3,93,0,1,0,1
55.4,87,1,0,1,0
103.7,175,0,1,1,0
159.3,41,0,1,1,0
54.1,5,1,0,1,0
130.6,134,0,1,0,1
126.5,14,0,1,1,0
156.5,152,0,1,0,1
127.1,39,0,1,1,0
92.2,49,0,1,1,0
3.3,140,1,0,0,1
94.2,177,0,1,1,0
140.3,62,0,1,1,0
128.6,156,0,1,1,0
107.9,148,0,1,0,1
169.4,141,1,0,0,1
148.8,133,1,0,0,1
156.9,8,1,0,1,0
12.1,147,1,0,0,1
82.2,82,0,1,0,1
4.4,42,1,0,0,1
161.1,58,1,0,1,0
24.7,89,1,0,1,0
66.6,71,1,0,0,1
26.3,47,1,0,1,0
7.4,103,1,0,0,1
91.4,176,0,1,0,1
57.7,47,1,0,1,0
98.7,123,0,1,0,1
112.9,40,0,1,1,0
92.3,3,0,1,1,0
110.7,6,0,1,1,0
76.8,158,1,0,1,0
123.3,104,0,1,0,1
102.3,19,0,1,1,0
5.8,171,1,0,1,0
5.7,87,1,0,1,0
141.9,142,0,1,0,1
179.4,148,0,1,1,0
158.5,176,0,1,1,0
86.2,118,0,1,0,1
152.8,177,0,1,1,0
160.3,148,0,1,0,1
146.9,79,0,1,1,0
166.6,60,0,1,1,0
77.8,28,0,1,1,0
154.4,33,0,1,1,0
124.5,129,0,1,0,1
42.6,158,1,0,1,0
154.2,26,0,1,1,0
52.5,132,0,1,0,1
34.7,178,1,0,0,1
154.8,97,0,1,0,1
115.9,108,0,1,0,1
177.5,133,1,0,0,1
171.3,28,1,0,1,0
36.7,127,1,0,0,1
126.3,173,0,1,0,1
155.7,132,1,0,1,0
75.3,10,1,0,1,0
155.2,139,1,0,1,0
30.7,112,1,0,0,1
40.8,73,1,0,1,0
131.0,24,0,1,1,0
102.9,93,0,1,0,1
42.8,14,1,0,1,0
68.1,124,0,1,0,1
19.2,43,1,0,1,0
19.3,98,1,0,0,1
155.8,13,0,1,1,0
75.1,25,1,0,1,0
15.6,139,1,0,0,1
118.5,77,0,1,0,1
112.0,159,0,1,0,1
134.7,15,0,1,1,0
42.8,71,0,1,1,0
163.7,27,0,1,1,0
55.0,106,1,0,0,1
113.9,128,0,1,1,0
17.0,33,1,0,1,0
47.3,52,1,0,1,0
104.2,134,1,0,1,0
17.7,97,1,0,0,1
57.7,1,1,0,1,0
0.0,18,1,0,1,0
30.3,74,1,0,1,0
36.0,136,1,0,0,1
72.3,139,1,0,0,1
174.1,154,1,0,1,0
2.7,150,1,0,0,1
170.2,112,1,0,0,1
31.1,110,1,0,0,1
47.7,66,1,0,1,0
23.5,104,1,0,0,1
22.4,137,1,0,1,0
168.5,133,1,0,0,1
46.8,125,1,0,0,1
112.9,81,0,1,0,1
89.0,6,0,1,0,1
103.4,87,0,1,0,1
123.2,66,0,1,1,0
81.5,54,0,1,1,0
95.4,2,1,0,1,0
12.9,125,1,0,0,1
26.7,19,1,0,1,0
18.9,54,0,1,1,0
47.0,164,1,0,1,0
113.1,107,0,1,0,1
136.6,72,0,1,0,1
98.4,167,0,1,1,0
104.0,92,0,1,0,1
164.4,60,0,1,1,0
114.3,161,0,1,0,1
85.7,172,0,1,1,0
110.9,97,0,1,0,1
98.6,72,1,0,1,0
76.8,61,1,0,1,0
47.6,156,1,0,1,0
176.6,98,1,0,0,1
115.2,73,0,1,1,0
132.1,163,0,1,1,0
83.9,6,0,1,1,0
121.5,80,0,1,0,1
158.5,129,1,0,0,1
170.4,154,1,0,0,1
166.5,171,1,0,1,0
63.6,90,1,0,0,1
115.0,41,0,1,1,0
137.0,134,0,1,0,1
58.3,29,0,1,1,0
0.6,4,0,1,1,0
0.7,66,1,0,0,1
71.4,121,1,0,0,1
74.3,7,1,0,1,0
50.5,23,1,0,1,0
98.7,90,0,1,0,1
106.6,118,1,0,0,1
67.3,26,1,0,1,0
53.2,46,1,0,1,0
37.8,169,1,0,0,1
10.2,13,0,1,1,0
53.5,25,1,0,1,0
57.6,80,1,0,0,1
32.9,127,1,0,0,1
21.0,51,1,0,1,0
171.4,119,1,0,0,1
118.3,113,0,1,0,1
44.0,43,1,0,1,0
49.1,53,1,0,1,0
28.5,50,1,0,1,0
93.9,175,1,0,1,0
149.9,75,0,1,1,0
117.8,24,0,1,1,0
159.3,99,0,1,1,0
3.6,126,1,0,0,1
69.4,115,0,1,0,1
97.5,44,0,1,1,0
15.5,76,1,0,1,0
70.7,53,0,1,1,0
82.2,84,0,1,1,0
175.9,103,1,0,0,1
31.5,174,1,0,1,0
72.4,41,0,1,1,0
22.6,45,1,0,1,0
37.1,83,1,0,0,1
125.0,144,0,1,0,1
179.6,104,1,0,0,1
163.3,53,0,1,1,0
39.2,155,1,0,1,0
94.8,164,0,1,1,0
123.0,130,0,1,0,1
125.7,110,0,1,0,1
31.4,84,1,0,0,1
38.9,60,1,0,1,0
63.1,67,1,0,0,1
28.1,3,1,0,1,0
2.9,130,0,1,0,1
163.5,2,1,0,1,0
106.3,119,0,1,0,1
173.0,132,1,0,0,1
68.0,88,0,1,0,1
58.1,100,1,0,0,1
0.0,95,1,0,0,1
63.4,33,1,0,1,0
123.5,62,0,1,1,0
176.8,66,1,0,1,0
31.1,129,1,0,0,1
75.8,10,1,0,1,0
47.6,163,1,0,1,0
61.4,76,1,0,1,0
127.0,161,0,1,0,1
175.2,61,0,1,1,0
101.2,131,0,1,0,1
44.9,141,1,0,0,1
33.4,84,0,1,0,1
155.3,8,1,0,1,0
92.6,15,0,1,1,0
64.1,50,0,1,1,0
104.5,4,1,0,0,1
20.1,52,1,0,1,0
12.1,7,1,0,1,0
39.8,162,1,0,0,1
74.3,32,0,1,1,0
35.2,30,1,0,1,0
169.6,56,0,1,1,0
179.9,152,1,0,1,0
79.8,50,1,0,1,0
29.1,123,1,0,0,1
93.8,9,0,1,0,1
173.7,85,1,0,0,1
39.1,118,1,0,0,1
9.9,42,1,0,1,0
102.8,165,0,1,0,1
158.8,104,1,0,0,1
80.7,3,1,0,1,0
54.7,104,1,0,0,1
15.2,152,1,0,0,1
171.8,27,1,0,1,0
82.9,7,0,1,1,0
108.4,96,0,1,0,1
50.0,126,0,1,0,1
132.2,125,0,1,0,1
62.8,13,0,1,1,0
30.3,138,1,0,1,0
44.0,15,1,0,1,0
63.9,68,1,0,0,1
68.6,76,0,1,0,1
82.2,47,0,1,1,0
40.8,84,1,0,1,0
114.9,63,0,1,1,0
166.9,155,0,1,0,1
149.0,57,0,1,1,0
89.3,166,0,1,0,1
177.0,153,1,0,0,1
160.3,53,0,1,0,1
143.3,119,0,1,0,1
151.4,58,0,1,0,1
153.9,8,1,0,1,0
102.8,8,0,1,1,0
162.5,88,0,1,0,1
98.9,114,1,0,0,1
10.4,102,1,0,0,1
70.3,165,0,1,0,1
141.3,107,0,1,0,1
17.5,155,1,0,0,1
95.7,36,1,0,1,0
108.5,29,0,1,1,0
72.9,52,1,0,1,0
94.4,151,1,0,1,0
35.5,105,1,0,0,1
93.5,63,0,1,0,1
6.6,89,1,0,0,1
170.9,22,0,1,1,0
108.8,31,0,1,1,0
59.3,137,1,0,0,1
106.0,97,0,1,0,1
25.7,106,1,0,0,1
15.5,126,1,0,1,0
170.7,97,0,1,1,0
34.6,90,1,0,1,0
102.2,93,0,1,0,1
126.4,83,0,1,0,1
107.8,76,0,1,0,1
20.8,122,1,0,0,1
137.7,48,0,1,1,0
21.5,77,1,0,1,0
17.9,9,1,0,1,0
9.0,73,1,0,1,0
9.1,116,1,0,0,1
15.6,89,1,0,0,1
172.0,147,1,0,1,0
18.4,37,1,0,1,0
126.2,137,0,1,0,1
14.1,13,1,0,1,0
179.8,78,1,0,0,1
63.0,150,0,1,0,1
28.1,156,1,0,0,1
39.6,33,1,0,1,0
98.4,20,0,1,1,0
16.6,98,0,1,0,1
89.9,177,1,0,1,0
92.9,107,1,0,0,1
136.8,173,0,1,0,1
168.3,29,1,0,1,0
89.1,134,0,1,0,1
96.5,135,0,1,0,1
19.1,36,1,0,1,0
10.7,161,1,0,0,1
152.2,53,0,1,0,1
106.7,38,1,0,0,1
1.7,160,1,0,1,0
82.9,119,1,0,0,1
156.0,22,0,1,1,0
62.2,94,1,0,0,1
128.2,174,0,1,1,0
72.7,123,1,0,0,1
173.4,167,1,0,0,1
127.5,10,0,1,1,0
21.1,81,1,0,1,0
172.8,120,1,0,0,1
70.5,6,0,1,1,0
40.4,96,1,0,0,1
119.0,64,0,1,1,0
28.8,169,1,0,1,0
119.6,74,0,1,0,1
93.3,104,0,1,0,1
40.4,41,1,0,1,0
78.2,29,0,1,1,0
88.0,32,0,1,1,0
172.5,76,1,0,1,0
10.6,106,1,0,0,1
165.1,67,0,1,0,1
2.8,149,1,0,0,1
50.1,142,1,0,0,1
130.7,30,0,1,1,0
84.6,127,0,1,0,1
108.7,170,0,1,1,0
30.7,133,1,0,0,1
141.0,120,0,1,0,1
96.1,169,1,0,1,0
48.0,89,1,0,1,0
173.5,53,1,0,1,0
63.1,135,0,1,0,1
6.3,94,1,0,1,0
128.0,72,0,1,1,0
119.5,68,0,1,1,0
133.3,8,0,1,1,0
148.6,144,0,1,0,1
130.8,73,0,1,1,0
28.8,167,1,0,1,0
79.9,115,0,1,1,0
173.4,37,1,0,1,0
148.9,34,1,0,1,0
69.8,40,1,0,1,0
8.6,88,1,0,0,1
96.7,173,0,1,1,0
157.2,9,0,1,1,0
152.1,55,0,1,0,1
120.9,104,0,1,0,1
41.6,63,1,0,1,0
114.9,57,0,1,1,0
31.0,118,1,0,0,1
36.8,99,1,0,1,0
31.4,148,1,0,0,1
44.3,101,1,0,0,1
164.5,67,0,1,1,0
118.5,38,0,1,1,0
115.7,2,0,1,1,0
157.2,56,0,1,1,0
5.1,57,1,0,1,0
92.6,26,0,1,1,0
109.6,73,0,1,0,1
91.5,59,0,1,1,0
17.6,161,1,0,1,0
15.4,12,1,0,1,0
96.5,131,0,1,0,1
15.0,119,0,1,0,1
118.7,58,0,1,0,1
142.3,144,0,1,0,1
56.9,151,1,0,0,1
60.0,133,0,1,0,1
175.1,127,1,0,0,1
70.1,31,1,0,1,0
59.1,37,1,0,1,0
42.9,169,1,0,1,0
5.2,26,1,0,1,0
111.9,160,0,1,1,0
18.5,64,1,0,0,1
73.7,11,1,0,1,0
5.3,114,1,0,0,1
89.3,82,0,1,0,1
108.6,8,0,1,1,0
60.4,134,1,0,0,1
67.0,40,1,0,1,0
19.8,148,1,0,0,1
154.8,118,1,0,0,1
104.3,24,0,1,1,0
22.2,22,1,0,1,0
117.1,70,0,1,0,1
130.9,29,0,1,1,0
61.6,114,1,0,0,1
38.2,122,1,0,0,1
87.7,60,0,1,1,0
71.1,56,0,1,1,0
72.9,84,1,0,1,0
161.7,19,1,0,1,0
98.5,52,0,1,1,0
92.9,162,0,1,0,1
40.7,9,1,0,1,0
29.7,72,1,0,1,0
157.0,6,1,0,1,0
37.6,3,1,0,1,0
82.3,95,1,0,0,1
156.1,2,0,1,1,0
108.8,55,0,1,0,1
144.2,121,0,1,0,1
58.5,111,0,1,0,1
14.1,60,1,0,1,0
126.4,115,0,1,0,1
47.1,159,1,0,0,1
127.7,76,0,1,0,1
102.5,176,0,1,0,1
67.4,87,1,0,0,1
19.1,115,1,0,0,1
95.2,110,1,0,0,1
126.5,62,0,1,1,0
123.7,173,0,1,0,1
81.3,60,0,1,1,0
46.2,43,1,0,1,0
156.3,171,1,0,1,0
160.4,169,1,0,1,0
51.2,18,1,0,1,0
86.9,90,0,1,0,1
129.1,146,0,1,0,1
34.6,28,1,0,1,0
109.1,24,0,1,1,0
43.0,138,1,0,0,1
129.6,18,0,1,0,1
21.5,10,1,0,1,0
129.2,113,0,1,0,1
150.5,111,0,1,0,1
152.1,111,1,0,0,1
145.1,137,0,1,0,1
71.3,122,1,0,0,1
91.5,53,0,1,1,0
29.0,104,1,0,0,1
154.3,111,0,1,0,1
136.2,19,0,1,1,0
167.5,167,0,1,1,0
149.5,138,0,1,0,1
25.9,162,1,0,0,1
58.5,3,0,1,1,0
83.8,126,0,1,0,1
144.5,20,0,1,1,0
5.5,115,1,0,0,1
162.4,14,0,1,1,0
21.6,102,1,0,0,1
175.6,7,1,0,1,0
67.8,86,1,0,0,1
27.7,51,1,0,1,0
55.1,145,1,0,0,1
51.3,143,1,0,1,0
9.9,57,1,0,1,0
47.6,155,1,0,0,1
81.0,126,1,0,0,1
98.4,115,0,1,0,1
77.4,133,1,0,0,1
80.5,141,0,1,1,0
45.4,116,1,0,0,1
105.4,138,0,1,0,1
90.7,20,0,1,1,0
164.4,116,0,1,0,1
82.5,51,0,1,1,0
173.5,50,1,0,0,1
137.3,76,0,1,1,0
147.8,136,0,1,0,1
102.2,134,0,1,0,1
86.2,29,0,1,1,0
123.0,22,0,1,1,0
93.0,106,0,1,0,1
26.2,54,1,0,0,1
95.1,64,0,1,1,0
6.3,148,0,1,0,1
91.6,56,0,1,1,0
111.3,94,0,1,0,1
4.7,82,1,0,0,1
173.5,179,0,1,0,1
101.5,82,0,1,0,1
3.2,26,1,0,1,0
104.8,78,0,1,1,0
3.4,38,1,0,1,0
53.5,46,1,0,1,0
22.4,41,1,0,1,0
10.8,105,1,0,0,1
139.2,120,1,0,0,1
114.9,100,0,1,0,1
83.1,137,0,1,0,1
146.1,53,0,1,1,0
116.2,136,0,1,0,1
109.8,77,0,1,1,0
176.9,149,1,0,0,1
167.2,172,0,1,0,1
125.6,58,0,1,0,1
59.4,63,1,0,1,0
168.1,142,0,1,0,1
19.0,18,1,0,1,0
133.7,102,0,1,0,1
25.5,50,1,0,1,0
97.8,64,1,0,0,1
169.8,127,1,0,0,1
166.4,39,1,0,1,0
158.6,172,1,0,1,0
89.9,70,0,1,1,0
121.0,149,0,1,0,1
108.2,168,0,1,1,0
97.0,166,0,1,1,0
132.4,172,1,0,0,1
123.4,30,0,1,1,0
82.3,107,1,0,0,1
42.6,53,1,0,1,0
95.0,72,0,1,1,0
11.5,64,1,0,0,1
124.7,39,0,1,1,0
175.0,121,1,0,0,1
166.0,103,1,0,0,1
83.4,129,1,0,0,1
29.5,146,1,0,0,1
107.3,83,0,1,0,1
25.8,24,1,0,1,0
130.2,1,0,1,1,0
45.4,116,1,0,0,1
175.6,63,1,0,1,0
21.9,148,1,0,0,1
172.9,2,1,0,1,0
43.6,147,1,0,1,0
168.9,99,1,0,0,1
176.1,25,0,1,1,0
65.1,174,1,0,1,0
47.6,134,1,0,0,1
13.1,116,1,0,0,1
159.1,160,0,1,0,1
125.8,26,0,1,1,0
111.1,127,0,1,0,1
55.6,84,1,0,0,1
62.3,12,1,0,1,0
157.7,17,0,1,1,0
79.7,168,0,1,1,0
135.1,72,0,1,0,1
170.9,159,0,1,0,1
122.5,61,0,1,1,0
76.7,118,1,0,0,1
164.1,66,1,0,0,1
115.8,71,0,1,0,1
20.4,168,1,0,0,1
133.1,74,0,1,0,1
12.8,80,1,0,0,1
159.7,42,0,1,1,0
28.2,175,1,0,1,0
161.0,74,0,1,1,0
9.4,147,1,0,0,1
156.5,105,0,1,0,1
42.0,74,1,0,0,1
171.6,42,1,0,0,1
89.0,39,0,1,1,0
67.9,2,1,0,0,1
131.5,4,0,1,1,0
128.1,140,0,1,0,1
102.6,163,0,1,0,1
168.1,79,1,0,0,1
123.3,154,0,1,0,1
127.6,172,0,1,0,1
24.1,174,1,0,0,1
81.8,148,1,0,1,0
88.9,67,0,1,1,0
11.0,126,1,0,0,1
136.2,1,0,1,1,0
151.6,15,0,1,1,0
167.7,131,1,0,0,1
148.1,84,0,1,1,0
88.7,152,0,1,0,1
158.7,123,0,1,0,1
161.7,85,0,1,1,0
86.4,97,0,1,0,1
141.1,38,0,1,1,0
68.3,66,1,0,1,0
92.4,109,0,1,0,1
18.7,50,1,0,1,0
110.5,69,0,1,1,0
126.4,152,0,1,0,1
85.3,111,0,1,0,1
95.9,152,0,1,0,1
14.4,120,0,1,0,1
15.8,91,1,0,0,1
111.6,123,0,1,0,1
132.7,33,0,1,1,0
42.5,104,1,0,0,1
125.9,120,0,1,0,1
92.0,49,1,0,1,0
160.7,68,1,0,1,0
20.6,103,1,0,0,1
37.7,131,1,0,0,1
20.8,113,1,0,0,1
177.3,139,0,1,0,1
58.9,119,1,0,0,1
111.0,150,0,1,0,1
74.3,160,1,0,0,1
165.8,27,0,1,1,0
93.9,179,0,1,0,1
45.3,75,1,0,1,0
14.4,67,1,0,0,1
85.0,97,0,1,0,1
21.4,60,1,0,1,0
109.5,58,1,0,1,0
14.7,10,1,0,1,0
35.0,160,1,0,0,1
23.2,113,1,0,0,1
171.6,160,0,1,0,1
146.1,32,0,1,1,0
176.5,76,1,0,0,1
39.5,111,1,0,0,1
177.6,97,0,1,1,0
9.1,27,1,0,1,0
140.1,108,0,1,0,1
159.5,124,1,0,0,1
91.4,122,0,1,0,1
40.0,154,1,0,1,0
43.7,98,1,0,0,1
49.3,97,1,0,0,1
49.7,12,1,0,1,0
98.7,135,0,1,0,1
146.8,4,0,1,1,0
137.9,9,0,1,1,0
39.9,106,1,0,0,1
170.1,65,0,1,0,1
52.5,175,1,0,1,0
73.8,2,0,1,1,0
112.9,139,0,1,0,1
16.8,40,1,0,1,0
0.8,143,1,0,1,0
