alpha,X,Y
13.7,1,0
11.4,1,0
91.0,0,1
122.4,0,1
11.9,1,0
10.5,1,0
154.9,1,0
49.8,1,0
154.0,1,0
32.2,1,0
4.7,1,0
92.2,0,1
19.8,1,0
97.4,0,1
159.4,1,0
162.0,1,0
168.1,1,0
57.0,0,1
146.7,0,1
107.0,0,1
112.7,1,0
21.4,1,0
49.3,1,0
177.0,1,0
107.6,0,1
98.2,0,1
154.1,1,0
164.0,1,0
139.0,0,1
177.0,1,0
32.3,1,0
131.5,0,1
96.8,0,1
20.0,1,0
179.8,1,0
63.5,1,0
11.6,1,0
102.8,0,1
41.9,1,0
62.7,1,0
31.5,0,1
150.5,1,0
120.6,0,1
70.9,1,0
151.1,0,1
16.5,0,1
72.0,0,1
96.6,1,0
27.8,0,1
24.1,1,0
74.2,0,1
173.9,1,0
116.0,0,1
97.9,0,1
152.2,1,0
72.2,0,1
166.4,1,0
145.5,1,0
141.3,1,0
51.4,0,1
105.6,0,1
52.9,1,0
30.6,0,1
5.3,1,0
53.5,0,1
124.0,1,0
134.9,0,1
148.3,1,0
52.5,1,0
126.8,0,1
156.1,0,1
94.5,0,1
98.1,0,1
159.3,1,0
123.1,1,0
124.5,0,1
169.6,1,0
9.2,1,0
66.0,0,1
12.8,1,0
150.2,0,1
100.6,0,1
77.6,0,1
16.6,1,0
94.1,0,1
105.0,0,1
127.4,1,0
148.5,1,0
87.9,0,1
141.1,1,0
179.2,1,0
108.6,0,1
26.8,0,1
61.6,0,1
45.5,1,0
105.1,0,1
127.2,0,1
93.6,0,1
70.1,0,1
111.4,0,1
116.7,0,1
53.4,0,1
77.7,0,1
9.1,1,0
178.9,1,0
80.8,0,1
30.8,1,0
150.9,1,0
106.9,0,1
142.5,0,1
106.9,0,1
79.4,0,1
52.0,0,1
152.8,1,0
79.3,0,1
73.3,0,1
137.1,0,1
126.1,0,1
33.7,1,0
0.0,1,0
167.9,1,0
130.5,0,1
29.7,1,0
95.7,0,1
31.5,0,1
132.1,0,1
132.3,0,1
69.5,0,1
136.7,1,0
63.5,0,1
128.4,0,1
37.4,0,1
41.1,1,0
149.2,1,0
92.0,0,1
63.6,0,1
40.0,1,0
35.1,1,0
45.6,0,1
19.9,1,0
41.6,1,0
130.7,0,1
22.0,1,0
64.9,0,1
164.9,1,0
96.1,0,1
149.2,1,0
5.7,1,0
1.3,1,0
168.9,1,0
81.6,0,1
54.5,1,0
167.8,1,0
97.8,0,1
165.4,1,0
51.1,1,0
162.0,1,0
88.3,0,1
56.3,0,1
77.0,0,1
95.5,0,1
101.6,0,1
146.9,1,0
161.1,1,0
84.5,0,1
57.4,1,0
171.4,1,0
163.4,1,0
45.5,1,0
47.2,0,1
114.4,0,1
17.1,1,0
82.5,0,1
90.7,0,1
49.2,0,1
163.0,1,0
166.4,1,0
36.4,1,0
58.5,0,1
62.4,1,0
6.2,1,0
3.2,1,0
178.7,1,0
51.6,1,0
161.1,1,0
53.3,1,0
104.4,0,1
117.1,0,1
42.8,1,0
45.1,1,0
56.6,0,1
98.2,0,1
44.1,0,1
39.0,1,0
63.3,0,1
122.6,0,1
126.7,1,0
99.5,0,1
92.1,0,1
1.6,1,0
144.3,1,0
140.0,1,0
45.9,1,0
164.0,1,0
145.6,0,1
24.5,0,1
95.3,0,1
21.5,1,0
131.8,0,1
11.0,1,0
74.4,0,1
174.9,1,0
86.4,0,1
152.9,1,0
35.5,0,1
60.4,1,0
7.1,1,0
90.7,0,1
86.9,0,1
120.0,0,1
143.6,0,1
92.9,0,1
62.9,0,1
107.7,0,1
141.2,1,0
139.7,0,1
3.6,1,0
52.2,1,0
103.6,0,1
2.4,1,0
115.2,0,1
32.5,1,0
171.0,0,1
22.2,1,0
48.7,0,1
165.4,1,0
103.2,0,1
87.5,0,1
171.5,1,0
152.7,1,0
143.7,0,1
107.4,0,1
75.0,1,0
134.7,0,1
122.0,1,0
57.3,0,1
120.3,0,1
152.2,1,0
39.5,0,1
118.8,0,1
167.8,1,0
110.9,0,1
139.3,1,0
89.8,0,1
99.4,0,1
91.3,0,1
73.5,0,1
4.0,1,0
87.6,0,1
46.4,1,0
79.4,0,1
69.0,0,1
141.7,1,0
21.2,1,0
88.1,0,1
19.0,1,0
53.8,0,1
29.0,1,0
95.6,0,1
81.9,0,1
14.0,1,0
61.2,1,0
119.9,0,1
120.1,0,1
75.5,0,1
118.6,0,1
153.1,0,1
80.4,0,1
150.9,1,0
168.1,1,0
128.4,0,1
17.9,1,0
66.7,0,1
37.9,1,0
139.6,1,0
114.8,0,1
26.3,1,0
28.0,1,0
123.5,0,1
9.3,1,0
137.7,1,0
104.2,0,1
131.2,0,1
95.4,0,1
79.3,0,1
25.6,1,0
12.5,1,0
108.2,0,1
134.5,1,0
120.3,0,1
124.1,1,0
35.7,0,1
112.3,0,1
10.4,1,0
29.7,1,0
4.6,1,0
168.2,0,1
103.9,0,1
41.4,0,1
56.0,1,0
10.5,1,0
21.5,1,0
70.6,0,1
1.4,1,0
117.1,0,1
70.6,0,1
160.2,1,0
38.1,0,1
131.5,0,1
6.3,1,0
7.8,1,0
33.2,1,0
176.7,1,0
158.6,1,0
59.6,1,0
79.0,0,1
18.9,1,0
126.0,0,1
135.8,0,1
138.9,0,1
50.9,0,1
148.2,1,0
168.7,1,0
69.7,0,1
23.7,0,1
172.1,1,0
124.9,1,0
117.7,0,1
77.6,0,1
91.4,0,1
50.0,1,0
64.2,0,1
127.0,1,0
87.0,0,1
60.1,1,0
99.0,0,1
57.9,1,0
127.3,1,0
116.3,1,0
161.1,1,0
78.1,0,1
42.9,1,0
137.4,0,1
92.3,0,1
20.4,1,0
161.3,1,0
73.5,0,1
112.0,0,1
46.8,1,0
18.9,1,0
145.5,1,0
142.4,0,1
37.4,1,0
61.1,0,1
145.4,1,0
136.1,0,1
3.0,1,0
45.2,1,0
117.4,0,1
138.8,0,1
115.9,1,0
21.8,1,0
53.0,0,1
103.9,0,1
44.9,1,0
71.0,0,1
24.1,1,0
128.0,0,1
13.0,1,0
94.5,0,1
119.5,0,1
70.4,0,1
72.7,0,1
49.2,0,1
32.0,1,0
159.7,1,0
11.0,1,0
32.9,1,0
55.0,0,1
23.3,1,0
66.1,1,0
78.3,1,0
78.2,0,1
10.1,1,0
45.4,1,0
31.3,0,1
156.0,1,0
21.4,1,0
134.8,1,0
143.2,0,1
69.2,0,1
163.3,1,0
58.7,1,0
17.7,1,0
149.3,1,0
3.7,1,0
42.1,0,1
44.9,1,0
150.3,1,0
23.8,1,0
172.9,1,0
157.4,1,0
177.6,1,0
132.2,1,0
107.8,0,1
43.0,1,0
61.9,0,1
146.0,0,1
84.7,0,1
87.1,0,1
32.7,1,0
171.8,1,0
136.9,0,1
16.8,1,0
21.2,1,0
168.8,1,0
155.6,1,0
160.9,1,0
132.5,0,1
103.4,0,1
43.1,1,0
32.6,1,0
36.6,1,0
104.4,0,1
109.8,0,1
157.3,1,0
143.8,1,0
74.5,0,1
155.2,1,0
85.0,0,1
173.7,1,0
58.0,0,1
152.4,1,0
4.6,1,0
92.8,0,1
17.8,1,0
121.2,0,1
68.8,0,1
101.4,0,1
179.7,1,0
68.4,0,1
104.1,0,1
51.0,0,1
146.8,1,0
36.6,0,1
110.8,0,1
100.5,0,1
99.0,0,1
71.5,0,1
96.8,0,1
39.3,1,0
38.6,0,1
127.7,0,1
77.6,0,1
112.2,0,1
120.4,0,1
19.2,1,0
58.6,0,1
48.1,0,1
15.3,1,0
131.7,0,1
175.2,1,0
52.3,1,0
50.6,0,1
0.7,1,0
110.4,0,1
111.6,0,1
108.6,0,1
65.6,0,1
70.1,0,1
151.7,1,0
73.7,0,1
133.5,1,0
161.8,1,0
123.2,0,1
100.7,0,1
54.8,1,0
17.3,1,0
3.1,1,0
104.4,0,1
111.7,0,1
116.8,0,1
60.4,1,0
134.9,1,0
60.9,1,0
117.5,0,1
98.7,0,1
45.0,1,0
122.6,1,0
14.5,1,0
134.7,0,1
54.4,0,1
178.0,1,0
49.2,1,0
124.8,0,1
156.7,1,0
47.6,1,0
40.7,0,1
166.5,1,0
24.2,1,0
30.9,1,0
133.3,0,1
39.8,1,0
117.6,1,0
79.9,0,1
126.9,0,1
46.3,1,0
5.3,1,0
35.1,1,0
174.2,1,0
68.1,0,1
52.0,1,0
144.9,0,1
149.3,1,0
15.2,1,0
72.7,0,1
125.8,0,1
101.8,0,1
173.7,1,0
109.6,0,1
4.2,1,0
99.2,0,1
96.6,0,1
78.6,0,1
172.9,1,0
165.4,1,0
153.6,0,1
74.3,0,1
162.9,1,0
178.8,1,0
100.3,0,1
134.6,0,1
142.7,0,1
6.4,1,0
10.0,1,0
126.3,1,0
0.8,1,0
166.8,1,0
139.0,1,0
47.0,1,0
166.1,1,0
91.0,0,1
106.9,0,1
39.8,0,1
10.4,0,1
96.8,0,1
61.7,1,0
4.9,1,0
107.8,0,1
7.2,1,0
9.8,1,0
126.7,0,1
93.7,0,1
125.1,1,0
139.6,0,1
177.2,1,0
2.6,1,0
100.5,0,1
57.1,0,1
20.2,1,0
143.1,0,1
31.5,1,0
161.9,1,0
64.5,0,1
76.8,0,1
7.6,0,1
10.8,1,0
122.7,0,1
170.6,1,0
36.4,0,1
165.7,1,0
49.2,1,0
159.8,1,0
26.7,0,1
148.2,1,0
134.1,1,0
133.6,0,1
11.9,1,0
176.3,1,0
160.4,0,1
179.8,1,0
33.7,0,1
177.0,1,0
178.8,1,0
135.8,0,1
74.9,1,0
28.3,1,0
52.9,1,0
49.7,0,1
56.9,0,1
116.8,0,1
