alpha,X,Y
10.6,1,0
163.7,0,1
60.9,0,1
93.2,0,1
31.1,0,1
78.9,1,0
146.7,1,0
139.1,1,0
107.2,1,0
1.6,1,0
135.0,0,1
98.3,0,1
166.1,1,0
76.2,0,1
64.6,0,1
75.2,1,0
165.0,0,1
159.3,1,0
74.0,1,0
179.3,1,0
5.9,0,1
60.1,1,0
64.8,1,0
121.9,0,1
30.2,0,1
145.9,1,0
3.5,0,1
97.8,1,0
117.5,1,0
45.0,1,0
35.4,1,0
89.2,1,0
4.9,1,0
152.1,0,1
109.9,0,1
66.9,0,1
66.1,1,0
141.2,1,0
143.3,0,1
24.0,1,0
86.1,0,1
87.9,0,1
138.8,1,0
80.1,1,0
128.7,1,0
68.1,0,1
167.2,1,0
91.7,1,0
92.8,0,1
99.5,1,0
75.7,0,1
46.7,1,0
164.6,1,0
99.4,1,0
167.5,1,0
65.2,0,1
164.9,1,0
98.7,1,0
47.1,1,0
17.3,0,1
5.8,1,0
103.7,1,0
49.9,1,0
125.6,1,0
108.3,0,1
56.8,0,1
115.5,1,0
2.5,1,0
29.7,1,0
135.1,1,0
18.0,0,1
11.8,0,1
111.7,0,1
134.3,1,0
59.8,1,0
167.5,1,0
44.3,1,0
60.6,0,1
116.1,0,1
14.0,1,0
123.2,0,1
83.0,1,0
51.3,0,1
16.3,0,1
137.6,1,0
105.7,0,1
145.9,0,1
62.2,1,0
176.4,1,0
174.1,1,0
57.5,0,1
31.9,0,1
179.2,0,1
37.4,0,1
96.1,0,1
16.9,0,1
159.6,1,0
62.0,1,0
109.4,1,0
40.0,0,1
153.5,1,0
29.0,1,0
158.1,1,0
179.4,1,0
85.3,0,1
32.5,0,1
6.4,1,0
81.2,1,0
69.9,0,1
59.3,0,1
2.9,1,0
124.8,0,1
25.7,1,0
169.2,0,1
65.7,0,1
98.3,1,0
155.4,0,1
4.5,0,1
79.1,0,1
51.0,0,1
25.6,1,0
158.4,1,0
116.0,0,1
19.7,1,0
96.7,1,0
18.5,1,0
20.8,1,0
71.3,0,1
29.5,1,0
16.3,0,1
53.5,1,0
148.0,0,1
111.7,1,0
122.5,0,1
171.0,1,0
108.7,1,0
88.6,0,1
21.0,1,0
39.9,0,1
61.3,0,1
155.5,0,1
22.5,1,0
168.8,1,0
93.4,0,1
63.4,1,0
71.3,0,1
163.9,0,1
8.5,0,1
66.0,1,0
51.5,1,0
100.4,1,0
146.8,1,0
156.4,1,0
144.7,0,1
110.5,1,0
11.9,0,1
117.5,0,1
81.0,0,1
143.3,1,0
21.1,0,1
102.5,0,1
160.8,1,0
172.2,0,1
148.2,1,0
123.1,0,1
137.0,0,1
138.6,1,0
82.1,1,0
122.4,1,0
16.1,0,1
143.0,0,1
179.1,0,1
140.9,0,1
133.4,1,0
38.7,1,0
97.9,0,1
132.8,0,1
25.9,0,1
31.6,1,0
100.4,0,1
143.8,0,1
158.0,0,1
96.0,0,1
174.1,0,1
0.9,1,0
80.9,0,1
9.9,1,0
66.8,1,0
28.4,1,0
163.8,1,0
120.8,0,1
62.4,0,1
148.2,0,1
3.5,0,1
22.8,0,1
178.8,0,1
164.7,1,0
138.4,0,1
179.8,0,1
5.1,1,0
66.2,1,0
140.8,1,0
6.6,0,1
134.5,1,0
155.3,0,1
136.4,1,0
106.8,1,0
133.8,1,0
35.0,0,1
53.1,1,0
134.1,0,1
94.3,0,1
49.9,1,0
88.0,1,0
106.9,1,0
70.2,1,0
159.5,0,1
138.2,0,1
77.0,0,1
179.0,0,1
155.0,1,0
156.8,0,1
157.8,1,0
93.6,0,1
152.8,0,1
129.6,0,1
78.9,0,1
39.2,1,0
152.0,0,1
14.4,0,1
115.0,1,0
148.5,1,0
164.0,0,1
143.4,0,1
178.3,1,0
28.5,1,0
40.4,0,1
14.6,1,0
161.0,1,0
2.0,1,0
4.7,0,1
114.9,0,1
15.2,1,0
110.2,1,0
131.4,1,0
178.5,0,1
107.1,1,0
40.8,1,0
75.0,1,0
45.0,0,1
4.0,0,1
17.0,1,0
30.0,0,1
155.5,1,0
70.2,1,0
120.1,1,0
40.3,0,1
143.0,1,0
75.4,0,1
1.4,0,1
63.4,1,0
29.4,0,1
54.0,0,1
52.4,1,0
37.9,1,0
46.2,1,0
81.3,0,1
131.1,1,0
94.1,1,0
33.7,1,0
13.1,1,0
98.1,0,1
70.3,1,0
73.6,1,0
147.3,0,1
71.1,0,1
16.1,1,0
78.1,1,0
23.4,0,1
91.6,0,1
136.5,1,0
28.3,0,1
15.7,1,0
32.9,1,0
32.4,0,1
99.7,1,0
99.2,0,1
89.6,1,0
109.4,0,1
54.1,0,1
2.5,0,1
88.8,1,0
121.9,1,0
100.5,0,1
173.7,0,1
35.9,0,1
82.0,0,1
147.6,1,0
121.2,1,0
5.6,0,1
155.2,0,1
37.8,0,1
130.4,0,1
165.9,1,0
136.0,1,0
95.3,1,0
49.9,0,1
26.4,0,1
47.1,1,0
144.6,1,0
9.7,1,0
66.8,1,0
141.0,1,0
107.0,0,1
100.7,0,1
178.0,1,0
127.2,0,1
167.7,0,1
45.9,0,1
130.8,1,0
156.5,1,0
49.1,0,1
96.5,0,1
27.6,0,1
72.9,0,1
139.3,0,1
132.4,0,1
50.0,1,0
137.1,0,1
132.2,1,0
32.6,0,1
107.9,1,0
155.3,0,1
22.5,0,1
179.4,1,0
105.9,0,1
39.3,0,1
90.9,1,0
63.1,0,1
178.1,1,0
78.1,0,1
109.4,0,1
95.0,1,0
86.8,0,1
42.6,1,0
51.5,0,1
133.9,0,1
119.4,0,1
84.0,1,0
147.7,0,1
0.6,1,0
18.3,0,1
28.5,1,0
98.7,1,0
75.8,1,0
166.1,0,1
97.2,0,1
14.1,1,0
44.3,1,0
78.1,1,0
7.6,1,0
22.5,0,1
58.1,0,1
160.7,0,1
25.0,1,0
19.3,1,0
175.4,0,1
39.8,0,1
75.5,0,1
167.3,1,0
24.3,1,0
117.3,0,1
173.3,1,0
163.8,1,0
29.9,0,1
81.0,0,1
94.4,0,1
26.1,0,1
144.0,1,0
142.9,1,0
3.4,1,0
87.4,1,0
87.2,1,0
103.0,0,1
30.8,1,0
138.6,0,1
56.6,0,1
22.2,1,0
102.3,1,0
75.3,0,1
117.0,1,0
139.2,0,1
97.0,1,0
119.8,1,0
64.1,0,1
27.7,1,0
89.5,1,0
118.2,1,0
133.3,0,1
129.5,0,1
86.4,1,0
93.4,0,1
141.3,1,0
177.9,0,1
62.2,1,0
10.6,0,1
98.5,1,0
31.2,0,1
130.1,1,0
77.5,1,0
122.1,1,0
168.1,1,0
39.3,0,1
176.7,0,1
170.6,0,1
90.7,0,1
79.3,0,1
166.9,0,1
15.9,0,1
165.6,1,0
134.3,0,1
100.4,1,0
103.0,1,0
93.8,0,1
16.2,1,0
39.0,0,1
71.0,1,0
9.5,1,0
69.3,1,0
170.1,0,1
62.3,1,0
138.0,0,1
175.8,1,0
3.0,1,0
14.2,1,0
111.8,1,0
83.1,0,1
16.8,0,1
114.3,0,1
39.4,1,0
49.5,0,1
90.2,0,1
158.0,1,0
142.5,1,0
69.6,0,1
81.7,1,0
96.9,0,1
152.8,1,0
61.7,0,1
37.5,0,1
90.9,0,1
158.7,0,1
80.0,0,1
1.5,1,0
38.7,1,0
64.8,0,1
80.1,1,0
55.2,0,1
146.7,1,0
50.1,0,1
87.6,1,0
101.9,0,1
111.3,0,1
160.8,0,1
159.3,1,0
78.2,0,1
119.6,1,0
85.4,1,0
111.1,1,0
27.7,0,1
9.5,1,0
48.7,0,1
88.0,0,1
75.8,0,1
60.7,0,1
2.2,1,0
102.9,1,0
63.4,0,1
80.2,0,1
158.4,0,1
168.1,0,1
133.0,1,0
178.3,0,1
14.1,1,0
170.5,0,1
110.7,0,1
102.4,0,1
89.7,0,1
32.6,0,1
106.0,0,1
99.0,0,1
160.6,0,1
43.9,0,1
161.5,1,0
4.2,0,1
165.3,0,1
164.1,1,0
14.0,1,0
153.1,1,0
109.5,0,1
151.5,1,0
168.9,1,0
83.7,1,0
85.1,0,1
89.2,1,0
126.1,0,1
47.8,0,1
106.7,0,1
60.6,0,1
164.7,1,0
145.5,0,1
99.0,1,0
42.5,0,1
101.4,0,1
33.8,1,0
71.8,0,1
140.1,0,1
5.8,1,0
71.0,1,0
174.3,0,1
153.4,1,0
176.9,0,1
157.8,0,1
8.3,0,1
56.4,0,1
83.6,0,1
10.7,0,1
101.1,0,1
46.6,1,0
33.6,1,0
20.2,0,1
28.3,0,1
6.8,0,1
17.3,0,1
24.6,1,0
101.4,1,0
85.1,0,1
145.5,1,0
73.8,1,0
23.9,1,0
125.9,1,0
110.2,0,1
4.3,0,1
66.5,1,0
47.8,0,1
17.9,0,1
59.7,1,0
117.0,1,0
96.1,0,1
136.3,0,1
47.5,1,0
0.1,0,1
44.7,1,0
6.7,0,1
88.1,0,1
135.6,0,1
53.4,1,0
142.2,0,1
48.5,0,1
106.3,1,0
121.7,1,0
117.2,0,1
83.3,0,1
26.4,1,0
32.7,0,1
136.7,1,0
5.4,0,1
135.1,0,1
179.9,1,0
12.5,1,0
42.0,1,0
92.9,1,0
151.6,1,0
168.2,0,1
34.6,1,0
32.8,1,0
71.7,0,1
97.5,0,1
42.7,0,1
124.9,0,1
0.3,0,1
87.9,0,1
162.7,1,0
153.6,0,1
33.5,1,0
86.8,0,1
54.1,0,1
113.2,0,1
3.8,1,0
71.6,1,0
3.8,1,0
112.4,0,1
6.9,1,0
28.6,1,0
103.8,1,0
97.0,0,1
31.6,1,0
74.9,0,1
127.7,1,0
77.2,1,0
129.6,1,0
